household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
1000308.28,999347.7753408025,1000003.48,999992.6073058764,1000007.5,999984.0573561705,1000011.739,999975.8924171182,1000014.679,999968.8289819532,1001026.75,997821.362991841,999986.824,1000004.6026892413,999965.632,1000017.751733044,1000001.215,999997.4302069325,10989984.805,10990005.584000506,1.1212944009717773
1000340.286,999275.9325588339,1000011.767,999975.8294582547,1001197.25,997436.0890703573,1000015.754,999966.3776142437,1000007.888,999983.1725230063,1000004.0800000001,999991.2389552632,999985.5179999999,1000005.2634974605,999960.2779999999,1000020.8039803347,1000001.335,999997.1566097345,10989982.870000001,10990006.68691545,1.1398950580748224
1000368.2799999999,999212.0605234415,1000011.907,999975.509553688,1001331.75,997127.5528259537,1000008.26,999982.313024186,1000016.839,999963.8709125413,1000004.6,999990.0374638016,999984.4280000001,1000005.7215717181,999955.346,1000023.6526449127,1000001.4,999997.0064597485,10989981.315,10990007.584910823,1.1549217137716314
1000395.03,999150.2245696953,1000012.017,999975.2549169314,1001487.7500000001,996764.8000078534,1000008.709,999981.2602913535,1000018.3879999999,999960.2394406041,1000005.25,999988.5133990117,999983.292,1000006.3698967882,999950.87,1000026.2761648839,1000001.5399999999,999996.6782716874,10989980.33,10990008.162166206,1.172055750478688
1000412.53,999109.1819718006,1000012.138,999974.9708779007,1001636.25,996414.710251278,1000019.354,999957.9445523438,1000006.03,999986.6601961717,1000009.073,999980.3954988954,999982.5920000001,1000006.7856919612,999947.658,1000028.1839404418,1000001.605,999996.5238594675,10989980.015,10990008.295792026,1.1877742534014413
1000433.03,999060.4545627384,1000012.6510000001,999973.7502028575,1001786.25,996056.2356228213,1000020.851,999954.3394054654,1000011.971,999973.4152866658,999982.652,1000006.6321164265,1000006.23,999986.1783963332,999947.2670000001,1000028.4194223473,1000001.735,999996.2106893412,10989980.56,10990006.982857332,1.2045605808657571
1000456.53,999003.8020759027,1001930.4500000001,995706.727473647,1000013.404,999971.9327084424,1000021.874,999951.8417573951,1000013.638,999969.3449134894,1000006.56,999985.3725485434,999947.308,1000028.2661825619,999982.968,1000005.8604363585,1000001.81,999996.0275333636,10989981.245,10990005.309993666,1.2211103664954928
1000476.28,998955.5409567312,1000014.8920000001,999968.2928718812,1002049,995415.7311155116,1000022.946,999949.1947263209,1000014.991,999966.0037172127,1000006.7699999999,999984.8539213135,999984.123,1000003.0078627113,999947.4859999999,1000027.8265376653,1000001.9099999999,999995.7805389571,10989981.985000001,10990003.482187338,1.2350497186030789
1000493.78,998912.2926027242,1002116.25,995249.0407714446,1000017.081,999962.8780770657,1000024.075,999946.3868936294,1000015.645,999964.3770924701,999947.6440000001,1000027.4335197614,1000006.93,999984.4559556246,999984.8380000001,1000001.2294031932,1000002.015,999995.5193533506,10989982.7,10990001.70359222,1.243816763342801
1000513.5299999999,998863.1341402817,1000020.622,999954.0549109703,1002181.25,995086.750033711,1000025.235,999943.4812600615,1000016.1699999999,999963.0619481725,1000007.07,999984.1052400342,999985.223,1000000.2649181024,999947.803,1000027.0351906064,1000002.1050000001,999995.2938816783,10989983.360000001,10990000.050094873,1.2526901155063572
1000533.78,998812.3708899519,1000023.247,999947.4674555246,1002247,994921.4189396673,1000016.513,999962.1965941737,1000007.21,999983.7520269979,1000026.4630000001,999940.3833573603,999985.5229999999,999999.5080213855,999947.982,1000026.5835666494,1000002.215,999995.0163441084,10989983.805,10989998.927308993,1.2615845728740316
1000554.78,998759.352633088,1000025.0889999999,999942.8119886628,1002312.25,994756.1844822951,1000027.565,999937.5837858255,1000016.83,999961.3912224575,1000007.31,999983.4979618895,999985.822,999998.748356564,999948.13,1000026.2075382282,1000002.3,999994.8003797667,10989984.025,10989998.368336657,1.2704052290002996
1000576.78,998703.4197967744,1000026.758,999938.5639928652,1000028.7230000001,999934.6229189949,1002370.25,994608.3050295216,1000017.1290000001,999960.626666188,1000007.37,999983.3445367522,999986.093,999998.0553790178,999948.314,1000025.7370208774,1000002.395,999994.5574468008,10989984.28,10989997.716245718,1.2786254098659438
1000595.03,998656.7257489999,1002429,994457.5851606512,1000017.462,999959.7698804309,1000028.4550000001,999934.2180566182,1000029.815,999931.8134529502,1000007.46,999983.1129687435,999986.343,999997.4121272058,999948.4650000001,1000025.348490458,1000002.495,999994.300139293,10989984.540000001,10989997.04723805,1.2865692524192658
1000610.53,998616.8245398644,1000030.154,999929.8409080976,1002486,994310.4855612797,1000031.014,999928.7106598357,1000017.777,999958.9546640154,1000007.61,999982.724762964,999986.582,999996.7935773759,999948.642,1000024.8903937296,1000002.58,999994.0801469504,10989984.75,10989996.503722116,1.2940985269854004
1000626.53,998575.3945798391,1000031.814,999925.5390677149,1002544.25,994159.2706292244,1000031.9709999999,999926.2193711336,1000018.11,999958.087741712,1000007.7899999999,999982.2561465177,999986.8779999999,999996.0229506164,999948.795,1000024.4920556836,1000002.685,999993.8067749048,10989984.975000001,10989995.91791822,1.3018003311352517
1000643.2799999999,998531.7635524913,1002602,994008.4591652374,1000033.198,999921.930967486,1000032.92,999923.7342646517,1000018.5580000001,999956.9145154813,1000008.0099999999,999981.6799928662,999987.203,999995.1717978696,999948.881,1000024.2471811932,1000002.77,999993.5841602664,10989985.795,10989993.770283218,1.3095842074655082
1000658.03,998493.1146735381,1000033.9890000001,999919.8568511654,1002661.5,993852.172440508,1000033.83,999921.3372445162,1000019.3720000001,999954.7702268348,1000008.7,999979.8622476866,999987.608,999994.1048137062,999948.779,1000024.3005313387,1000002.875,999993.3075299432,10989986.344999999,10989992.32123755,1.3173482421687257
1000680.2799999999,998434.4557478203,1002742.5,993637.9121653659,1000034.095,999919.5771050091,1000034.75,999918.8943963217,1000020.672,999951.3181013851,1000009.15,999978.6671936364,999988.328,999992.1926482485,999948.627,1000024.3815353349,1000002.97,999993.0552229444,10989986.435,10989992.042369882,1.3279471198675885
1000700.28,998381.3078255563,1002854.75,993338.3907346074,1000034.15,999919.4308119599,1000035.611,999916.5849486837,1000021.35,999949.4994049437,1000009.3,999978.2648128817,999989.03,999990.0096688529,999947.562,1000025.0957955144,1000003.06,999992.8137908494,10989986.014999999,10989992.324040161,1.341268243178859
1000717.0299999999,998336.3540979257,1000034.15,999919.4308119599,1002964.5,993042.7004865379,1000036.5950000001,999913.9204117506,1000021.73,999948.4703598227,1000009.56,999977.5607119967,999988.463,999990.3346397661,1000003.1649999999,999992.5294695996,999945.791,1000026.2947509973,10989985.3,10989992.706517916,1.35387294907544
1000736.78,998282.8463563184,1003077.5,992735.3008853751,1000034.15,999919.4308119599,1000038.686,999908.2026070108,1000022.051,999947.5924996955,1000010.6499999999,999974.5796816,999943.983,1000027.5309229213,999987.939,999990.5083123868,1000003.23,999992.3517119884,10989984.76,10989992.993663477,1.367336475604376
1000761.2799999999,998215.800697016,1003227,992324.0046837365,1000034.15,999919.4308119599,1000040.318,999903.6823757846,1000022.3620000001,999946.7310373073,1000010.78,999974.2195784686,999987.224,999991.003452102,999941.7170000001,1000029.1000472,1000003.37,999991.9639600804,10989984.025,10989993.440268781,1.3847893032801102
1000780.03,998163.843781751,1000034.15,999919.4308119599,1003372,991920.2271247704,1000022.721,999945.7247880534,1000041.849,999899.3914339206,1000010.95,999973.7430717978,999985.998,999991.8625573051,999938.413,1000031.415083427,1000003.43,999991.7958161959,10989982.54,10989994.48064021,1.401103114583765
1000796.53,998117.5860303245,1000034.15,999919.4308119599,1000023.071,999944.7319084514,1003525.5,991487.7204088019,1000042.803,999896.6852666091,1000011.2799999999,999972.8069052914,999986.052,999991.4221254756,999937.174,1000032.2938069501,1000003.565,999991.4128521343,10989982.37,10989994.49482403,1.418383834440277
1000808.78,998082.8237439739,1000034.15,999919.4308119599,1003664,991092.9589451501,1000023.471,999943.5848855845,1000043.701,999894.1103284244,1000011.4,999972.4627913607,999984.668,999992.4143066459,1000003.63,999991.2265048301,999933.0869999999,1000035.2234470673,10989980.584999999,10989995.774141738,1.4333217803373992
1000816.78,998059.8854875802,1003811,990669.5913669708,1000034.15,999919.4308119599,1000045.413,999889.1484535221,1000024.867,999939.5384195247,1000011.99,999970.7524792468,999983.867,999992.7773903299,999929.703,1000037.6757177047,1000003.7350000001,999990.9221794328,10989980.01,10989995.256058624,1.4491486372766849
1000844.7799999999,997978.6700243696,1003948,990270.224987177,1000047.2010000001,999883.9059097897,1000025.379,999938.0370651034,1000034.15,999919.4308119599,1000012.8800000001,999968.1425826442,999983.797,999992.4987948315,999927.723,1000039.1273035109,1000003.835,999990.628948954,10989979.625000002,10989995.516300373,1.4661316038245278
1000859.905,997934.3009580584,1000034.15,999919.4308119599,1004079.25,989883.5549704119,1000049.043,999878.4493184153,1000025.76,999936.9083235867,999984.088,999991.3144271511,1000013.4500000001,999966.4538609782,999924.922,1000041.2019295107,1000003.905,999990.4215800889,10989979.174999999,10989995.805134604,1.4811788539661823
1000866.78,997913.9308795525,1004201.25,989520.7516667744,1000050.601,999873.7926484252,1000034.2019999999,999919.2766960039,1000026.725,999934.0237965381,1000013.77,999965.4972875967,999984.503,999990.040209888,999923.9619999999,1000041.9193800914,1000004.04,999990.0180260603,10989979.64,10989994.392669333,1.4947007707990267
1000878.405,997879.1679440644,1004329,989137.1843956064,1000034.8139999999,999917.4456932113,1000027.838,999930.6643400082,1000051.4630000001,999871.1909757268,1000014.05,999964.6520966777,999923.823,1000041.9676791795,999985.123,999988.168662556,1000004.1000000001,999989.8369048617,10989980.455,10989991.932378575,1.5094306663122001
1004406.0000000001,988904.0663930022,1000887.28,997852.369006334,1000036.812,999911.410035239,1000052.4530000001,999868.1843506086,1000028.624,999928.2771152975,1000014.32,999963.8320256532,999986.118,999985.14643354,999924.008,1000041.4057318647,1000004.24,999989.4116426357,10989981.215,10989989.623751007,1.518880333851342
1000893.78,997832.6200354106,1004475.2499999999,988693.1763207013,1000039.0210000001,999904.6962626269,1000029.1379999999,999926.7073241648,1000053.583,999864.7334577984,1000014.79,999962.3965655491,999987.313,999981.4965116883,999924.1549999999,1000040.9567224244,1000004.305,999989.2130995267,10989982.014999999,10989987.180083532,1.5273409603706811
1000901.28,997809.705205675,1004544,988482.6280686532,1000041.542,999896.9909856541,1000014.9199999999,999961.997307248,1000054.7159999999,999861.2540237245,1000029.51,999925.5648521072,999989.033,999976.2137410227,999924.3319999999,1000040.4130487452,1000004.425,999988.8445034027,10989983.309999999,10989983.202156944,1.5359578624452057
1000907.405,997790.8865635807,1000043.8369999999,999889.9376000838,1004612.25,988272.4584675571,1000055.883,999857.6505480482,1000029.86,999924.484058147,999989.608,999974.4380783718,1000015.0900000001,999961.4723405014,999924.49,1000039.9251143688,1000004.51,999988.5820048166,10989983.725000001,10989981.920527356,1.5441572767125087
1000913.78,997771.1951230502,1004680.5,988061.1669966496,1000057.036,999854.0713633791,1000045.9500000001,999883.4088369154,1000030.173,999923.5123799756,1000015.1599999999,999961.255029207,999990.1229999999,999972.8392612514,999924.643,1000039.450114424,1000004.595,999988.3181137657,10989983.895,10989981.392741047,1.552322999625318
1000926.78,997730.820380205,1004741.4999999999,987871.2837608207,1000047.517,999878.5394450222,1000058.163,999850.5547434881,1000030.5,999922.4919759409,999990.712,999971.0012194983,1000015.27,999960.9117686334,999924.813,1000038.9195954063,1000004.7100000001,999987.9592297558,10989984.13,10989980.659361392,1.5603964953987786
1000934.78,997705.8485833971,1004803.2500000001,987678.1268940686,1000049.116,999873.5464378556,1000059.2930000001,999847.0114877452,1000030.85,999921.394448972,1000015.41,999960.4727502353,999991.233,999969.3674118479,999924.963,1000038.4491979374,1000004.7749999999,999987.7553893105,10989984.450000001,10989979.655827925,1.5680404190349175
1000941.28,997685.460445136,1004862.25,987492.7009066333,1000050.738,999868.4573113816,1000060.456,999843.3479779952,1000031.1919999999,999920.3170732608,1000015.49,999960.220728667,999991.5430000001,999968.3908170272,999925.1420000001,1000037.885283726,10989984.780000001,10989978.61618385,1000004.91,999987.3300863969,1.5752382515737704
1000948.78,997661.8270448057,1000061.373,999840.4461099368,1000052.2919999999,999863.5588541257,1000031.578,999919.0955116127,1004920.75,987307.9943443331,1000015.61,999959.8409617356,999991.7320000001,999967.7926782964,999925.2760000001,1000037.4612019265,1000004.975,999987.1243736605,10989985.03,10989977.824973678,1.5824354441670234
1000955.28,997641.2517465502,1004978.75,987124.048056704,1000062.306,999837.4805087293,1000053.597,999859.4267963711,1000032.1610000001,999917.2423132317,1000016.26,999957.7747063984,999991.808,999967.5296210264,999925.222,1000037.4755071782,1000005.1,999986.7270046673,10989984.875,10989977.864710612,1.589472348470044
1000961.28,997622.174968878,1005035,986944.8739653055,1000063.681,999833.0912174504,1000054.8720000001,999855.3719182874,1000032.602,999915.8344579488,1000016.5,999957.0085089186,999991.718,999967.2183496584,999924.983,1000037.6662591774,1000005.1699999999,999986.5035309889,10989984.57,10989977.86870068,1.5962234615492183
1000976.405,997573.8693839882,1005096.75,986747.2127540198,1000055.1179999999,999854.5858007821,1000065.13,999828.4420406531,1000033.068,999914.3391775246,1000017.1299999999,999954.9869226713,999990.503,999968.1689832696,999923.617,1000038.762027764,1000005.265,999986.1987191561,10989983.33,10989978.863336647,1.6041810242308414
1000984.405,997548.1969234043,1000055.1259999999,999854.5601206269,1005186.25,986459.2177121446,1000033.76,999912.1048466491,1000066.0210000001,999825.5653272155,1000017.65,999953.3078789661,999988.563,999969.7350035647,999920.178,1000041.5377608705,1000005.37,999985.8597634076,10989981.065,10989980.69122773,1.6139020445574668
1000989.905,997530.4413607876,1000055.1259999999,999854.5601206269,1000066.921,999822.6418254419,1005279.4999999999,986157.3578478203,1000034.689,999909.0869675556,1000017.84,999952.6906350838,999986.143,999971.7003875917,999914.952,1000045.7813512004,1000005.4349999999,999985.6486783763,10989977.965000002,10989983.207911579,1.6234880558772207
1000997.2799999999,997506.4901474667,1000055.1259999999,999854.5601206269,1005408.5,985736.8379432956,1000017.98,999952.2320149513,1000036.502,999903.1482504287,1000068.154,999818.6033516742,999983.757,999973.6543841609,999909.797,1000050.0023475807,1000005.57,999985.20659735,10989975.715,10989984.951631049,1.6371653307988534
1001009.2799999999,997467.185495333,1005510.5,985401.6836597914,1000069.819,999813.112047898,1000055.1259999999,999854.5601206269,1000036.971,999901.6013386743,1000018.11,999951.8032247156,999981.024,999975.878249927,999903.632,1000055.0849075773,1000005.63,999985.0087793333,10989972.61,10989987.510800581,1.648235828212355
1005621.75,985033.7152337804,1001015.28,997447.4034819948,1000055.1259999999,999854.5601206269,1000071.215,999808.4761284703,1000037.393,999900.1998506862,1000018.1799999999,999951.5707464803,999978.944,999977.3585993454,999895.8849999999,1000061.5157828692,1000005.7649999999,999984.5606414443,10989970.215,10989989.498320986,1.6595828145239357
1001038.03,997371.8464894802,1000055.1259999999,999854.5601206269,1005741.25,984635.2396043388,1000072.5959999999,999803.851560761,1000018.74,999949.6953016394,1000005.835,999984.3263072384,1000037.8130000001,999898.7933087996,999976.543,999979.2934648142,999889.468,1000066.8874441021,10989968.15,10989991.226492425,1.6736501426595554
1000073.671,999800.2230289463,1001047.155,997341.2949419174,1000038.1900000001,999897.5207309701,1000019.09,999948.5138369066,1000055.1259999999,999854.5601206269,999973.853,999981.5635112459,1005867.5,984210.9770275782,10989966.254999999,10989992.824915417,1000005.9450000001,999983.9551615138,999882.436,1000072.8205054044,1.6868754283702827
1001053.1549999999,997321.0492083813,1000055.1259999999,999854.5601206269,1000038.563,999896.2540978941,1005967,983874.2752260807,1000074.756,999796.5387604763,999973.124,999981.3673952697,1000019.24,999948.004458493,999875.898,1000078.3704014176,1000006.04,999983.6326666973,10989964.785,10989994.072440913,1.6972240990262255
1001060.53,997296.0102573646,1000055.1259999999,999854.5601206269,1006064.75,983541.4567375669,1000076.3049999999,999791.2469326084,1000039.01,999894.7269194131,1000019.3800000001,999947.5261385273,999972.118,999982.0472865294,999870.5719999999,1000082.9190457239,1000006.12,999983.3594239646,10989963.97,10989994.768350385,1.7077033250011684
1001067.1549999999,997273.3792230872,1000055.1379999999,999854.5191193325,1006166.25,983193.7206469813,1000077.271,999787.926018092,1000039.4,999893.3861202023,1000019.9700000001,999945.49769181,999971.708,999982.0928403198,999866.978,1000086.00798586,1000006.25,999982.912555094,10989963.72,10989994.983191418,1.7187128102184017
1001073.53,997251.461948171,1006266.7500000001,982847.2074728123,1000078.768,999782.7469890242,1000055.189,999854.3437433492,1000039.8400000001,999891.8638004772,1000020.65,999943.1449393284,999865.693,1000087.119525606,999972.167,999980.3982794955,1000006.3150000001,999982.6876621383,10989963.98,10989994.0706367,1.7299764351680222
1001086.155,997207.7655197203,1000055.493,999853.2911182083,1000040.328,999890.165647571,1000021.36,999940.6741802413,1000079.791,999779.1872971838,999972.8879999999,999977.889134843,999865.634,1000086.9985894669,1000006.44,999982.2526401499,10989965,10989990.520747527,1006349.0000000001,982561.7892970194,1.7402001934837705
1000055.972,999851.6231095804,1001095.03,997176.8697617569,1000080.863,999775.4390660411,1006417.2500000001,982323.6935538498,1000040.95,999887.990722695,1000022.1,999938.0865462284,999974.4330000001,999972.4862250676,999865.802,1000086.4110563621,1000006.515,999981.99034663,10989965.61,10989988.387387535,1.7486905651416185
1001105.03,997141.8867738552,1006477,982114.2619243789,1000056.9369999999,999848.2460639172,1000041.478,999886.1362688958,1000081.992,999771.4739661564,1000022.46,999936.8221123414,999976.328,999965.829977501,999866.0070000001,1000085.6909392616,1000006.625,999981.6039386512,10989966.209999999,10989986.279667012,1.756467928291017
1001112.532,997115.5275497073,1006537,981903.0423981304,1000083.1520000001,999767.3823556922,1000058.4619999999,999842.8862674405,1000041.9419999999,999884.499543739,1000022.5800000001,999936.3988137026,999866.344,1000084.5020630778,999977.7329999999,999960.8736546689,1000006.715,999981.2864304354,10989966.66,10989984.692102654,1.763985942439542
1001119.1549999999,997092.1577439789,1000059.9400000001,999837.6697090375,1006596.5,981692.7016235611,1000084.38,999763.0327878356,1000042.289,999883.2704126696,1000022.87,999935.371566838,999978.528,999958.0574968029,999866.543,1000083.7971164576,1000006.815,999980.9321827252,10989966.935,10989983.71791134,1.7712724923325043
1001125.53,997069.5702592093,1000061.398,999832.5025699243,1000042.602,999882.1571822205,1006656,981481.4962020154,1000085.482,999759.1135320893,1000023.0199999999,999934.8380624328,999980.193,999952.1353125777,999866.747,1000083.071473322,1000006.92,999980.5586864954,10989967.19,10989982.810840014,1.7785856116904495
1001139.53,997019.7516741997,1006715.5,981269.3262147825,1000062.8659999999,999827.2762175247,1000086.64,999754.9763607021,1000023.15,999934.3735856118,1000042.94,999880.9495594199,999981.708,999946.722135498,999866.901,1000082.5211945388,1000007.015,999980.2192263199,10989967.440000001,10989981.91751528,1.7866635270117033
1001148.1630000001,996988.8962066723,1006774.5,981058.052479316,1000087.732,999751.0586670005,1000043.28,999879.7297122823,1000064.378,999821.8704523824,999982.308,999944.5693990117,1000023.2200000001,999934.1224374884,999867.091,1000081.8394785079,1000007.115,999979.8604253468,10989967.65,10989981.164026769,1.7940320308392559
1001154.532,996966.0400423873,1006834.25,980843.235726895,1000088.931,999746.7398052184,1000043.62,999878.5049578435,1000065.859,999816.5543879948,1000023.3099999999,999933.7982336081,999982.853,999942.6061311488,999867.2479999999,1000081.2739014067,1000007.215,999979.5001824659,10989967.895,10989980.281423362,1.8012451286504665
1001162.036,996939.0016887606,1000067.2980000001,999811.3679948784,1006894.4999999999,980625.7350195365,1000089.8879999999,999743.2785516174,1000043.9909999999,999877.1630819124,1000023.455,999933.2737727907,999983.158,999941.5029413013,999867.4130000001,1000080.677085629,1000007.295,999979.2108151708,10989968.15,10989979.359056741,1.8085761961563016
1001168.0360000001,996917.2953988117,1006954.25,980409.1862796628,1000090.837,999739.8327581695,1000068.5270000001,999806.9208607081,1000044.379,999875.754209351,1000023.93,999931.5489515816,999983.257,999941.1434461102,999867.331,1000080.7188452382,1000007.4149999999,999978.7750624816,10989968.12,10989979.318204751,1.815640489110921
1001174.532,996893.7026311611,1007011.5000000001,980200.901624409,1000091.747,999736.5161864784,1000069.2980000001,999804.1200607967,1000044.957,999873.6475499917,1000024.4450000001,999929.6718528955,999983.304,999940.0727458983,999867.068,1000080.8409496729,1000007.48,999978.5381448728,10989967.760000002,10989979.482223833,1.8224150446493566
1001187.53,996846.3112110781,1000069.3289999999,999804.0069884636,1007066,980001.832691432,1000045.508,999871.6314993576,1000092.667,999733.1501450832,1000024.61,999929.0681227827,999983.573,999937.8096254222,999865.5950000001,1000082.1883709434,1000007.615,999978.0442067494,10989966.515,10989980.621011958,1.8292952953851827
1001197.163,996811.0592469833,1007123.75,979790.119910859,1000069.3289999999,999804.0069884636,1000093.5279999999,999729.9881635178,1000046.02,999869.7511304849,1000024.76,999928.5172229017,999982.429,999938.7773626358,999862.522,1000085.0096384096,1000007.68,999977.8055317227,10989964.38,10989982.580851046,1.835771559660604
1001202.655,996790.8922798982,1000069.3289999999,999804.0069884636,1007180.2499999999,979582.3119883074,1000094.5120000001,999726.3628126145,1000046.48,999868.0562830335,1000024.9349999999,999927.8724322679,999857.636,1000089.5097675947,999981.289,999939.4654376716,1000007.7949999999,999977.3819345691,10989961.479999999,10989985.251264416,1.8414691444953148
1001210.538,996761.8537931576,1000069.3289999999,999804.0069884636,1000096.603,999718.6359351918,1000047.527,999864.1869585877,1007232,979391.3827392292,1000025.13,999927.1517585744,999980.5830000001,999939.7075072272,999851.252,1000095.4075545355,1000007.88,999977.067902018,10989958.524999999,10989987.980480108,1.8469853565204575
1001219.03,996730.4777577011,1000069.3289999999,999804.0069884636,1007288,979184.12573432,1000098.235,999712.5856800505,1000048.243,999861.5323817754,1000025.57,999925.5204017698,999979.432,999940.079190426,999846.471,1000099.8386381912,1000007.9600000001,999976.7713737291,10989955.35,10989990.922484009,1.8530156759244938
1001228.536,996695.2396459896,1000069.3289999999,999804.0069884636,1007339,978994.7722366742,1000099.7660000001,999706.8926776742,1000048.9,999859.0891863935,1000025.8450000001,999924.4977285498,999976.612,999942.7008791418,999839.6170000001,1000106.2094277658,1000008.085,999976.3067389642,10989952.27,10989993.784531921,1.8582634423704365
1001242.5380000001,996643.1822090268,1007389.5,978806.7013184648,1000069.3289999999,999804.0069884636,1000100.72,999703.3345259118,1000049.3099999999,999857.5599434921,999974.348,999944.8120454797,1000026.725,999921.2153384846,999832.274,1000113.0555226261,1000008.15,999976.0643979863,10989949.649999999,10989996.226506313,1.8639240994856434
1001257.0299999999,996589.1382594384,1000049.73,999855.9883846379,1000069.3289999999,999804.0069884636,1000101.6179999999,999699.974505955,1007442.75,978607.7667934166,1000027.43,999918.5772855356,999973.998,999944.182450029,999825.6229999999,1000119.2769006123,1000008.29,999975.5406967438,10989947.72,10989998.03136816,1.8701912223044752
1001270.0299999999,996540.4971942183,1000069.3289999999,999804.0069884636,1000050.4469999999,999853.296506612,1000103.33,999693.5474677018,1007496.75,978405.3658635684,1000027.73,999917.4509451449,999972.897,999945.0215680961,999819.89,1000124.6573556603,1000008.35,999975.3155021673,10989946.32,10989999.344982078,1.87649527064319
1001284.911,996484.6278239293,1000069.3289999999,999804.0069884636,1007553,978193.7886559021,1000105.118,999686.8111043614,1000050.959,999851.367403067,1000028.335,999915.1713700647,999971.983,999945.4840771531,1000008.485,999974.8069565747,999815.588,1000128.709392555,10989945.59,10990000.004204188,1.8834417553482088
1001298.1630000001,996434.6923077948,1007612.2500000001,977970.1062651875,1000106.96,999679.8452197406,1000069.3369999999,999803.9768319795,1000051.4,999849.6995702487,1000028.875,999913.129072639,999972.157,999943.3367642707,999812.678,1000131.4607928046,1000008.56,999974.5233367301,10989945.805,10989998.524636185,1.890826438598492
