household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
1000276.2799999999,999687.5495922222,1000011.728,999987.5089781197,1000911,998962.3983967415,1000013.298,999984.8325786229,1000007.112,999991.8160125877,1000003.22,999996.3154477725,999971.335,1000035.0212983201,999988.647,1000013.9619067458,1000001.13,999998.7207534828,10989987.085,10990015.775681708,1.2828052656934306
1000011.739,999987.4947643997,1001026.75,998810.8369166031,1000014.679,999982.9999146792,1000007.5,999991.3010100286,1000003.48,999995.9703171994,999986.824,1000016.3813673455,1000308.28,999646.3505037298,999965.632,1000042.583684266,1000001.215,999998.6081132779,10989984.805,10990018.796326298,1.3244964818173113
1000340.286,999603.8019431058,1001197.25,998578.7652788651,1000011.767,999987.4574036511,1000015.754,999981.5071206016,1000007.888,999990.7621226159,1000004.0800000001,999995.1368891095,999985.5179999999,1000018.1953115587,999960.2779999999,1000050.0141895254,1000001.335,999998.4416749144,10989982.870000001,10990021.479571363,1.3863740186523383
1000368.2799999999,999564.863442221,1000011.907,999987.2620221933,1001331.75,998388.0257070456,1000008.26,999990.2258939584,1000016.839,999979.9433938981,999984.4280000001,1000019.766579935,999955.346,1000057.1186814917,1000004.6,999994.3872418873,1000001.4,999998.3480978048,10989981.315,10990023.717823606,1.4391220017046356
1000395.03,999526.242994839,1000012.017,999987.1026957543,1001487.7500000001,998157.7453924865,1000018.3879999999,999977.6126344412,1000008.709,999989.550124094,1000005.25,999993.4088239796,999983.292,1000021.4764514357,999950.87,1000063.8511803161,10989980.33,10990025.198453434,1000001.5399999999,999998.1376311526,1.5029959722148063
1000412.53,999499.8840136366,1001636.25,997929.4171760287,1000012.138,999986.9200476565,1000019.354,999976.0995622355,1000009.073,999988.9798860317,1000006.03,999992.1867102876,999982.5920000001,1000022.573231116,999947.658,1000068.8813689455,1000001.605,999998.0358772547,10989980.015,10990025.691553058,1.5653339272567277
1000433.03,999467.7121530073,1001786.25,997688.8510149794,1000011.971,999984.2394462744,1000006.23,999991.8594281322,999982.652,1000022.4750432036,1000012.6510000001,999986.1128443191,1000020.851,999973.6522016899,999947.2670000001,1000069.5211997485,1000001.735,999997.8231528881,10989980.56,10990024.799670048,1.6365966809844177
1000456.53,999429.136158288,1000021.874,999971.9031678226,1000013.638,999981.3883560724,1000006.56,999991.2948777277,1000013.404,999984.872923886,1001930.4500000001,997446.905314336,999982.968,1000021.934397742,999947.308,1000069.4510494351,1000001.81,999997.6948271971,10989981.245,10990023.62751221,1.7113326663299062
1000476.28,999395.2497874771,1002049,997239.6719673503,1000022.946,999969.9993649175,1000014.8920000001,999982.3127517032,1000014.991,999978.9847385675,1000006.7699999999,999990.9217329808,999984.123,1000019.8817281467,999947.4859999999,1000069.1346510599,1000001.9099999999,999997.5170687125,10989981.985000001,10990022.31195209,1.777959362057385
1000493.78,999364.0627251125,1000017.081,999978.4014271973,1002116.25,997118.3834363632,1000024.075,999967.9443743984,1000015.645,999977.7940502185,1000006.93,999990.6304010823,999947.6440000001,1000068.8468929402,999984.8380000001,1000018.579684994,1000002.015,999997.3258302632,10989982.7,10990021.00956519,1.8216959240129589
1000513.5299999999,999327.9880677784,1000020.622,999971.9131643395,1002181.25,996998.1672188456,1000016.1699999999,999976.8140710917,1000025.235,999965.7795855639,1000007.07,999990.3690495708,999985.223,1000017.8609167798,999947.803,1000068.5500289372,1000002.1050000001,999997.1577883177,10989983.360000001,10990019.777131287,1.8674925136284244
1000533.78,999290.0664041882,1000023.247,999966.9819781899,1002247,996873.4844946982,1000016.513,999976.1574648595,1000026.4630000001,999963.4293312603,1000007.21,999990.1010291163,999985.5229999999,1000017.2865522678,999947.982,1000068.2073020636,1000002.215,999996.9471656153,10989983.805,10990018.925001279,1.9150168201018711
1000554.78,999249.7338418461,1000025.0889999999,999963.4330181356,1002312.25,996746.5864612211,1000016.83,999975.5351088563,1000027.565,999961.2662398478,1000007.31,999989.9046908299,999985.822,1000016.699467969,999948.13,1000067.9166869506,1000002.3,999996.7802528372,10989984.025,10990018.492973268,1.9638242158747896
1000576.78,999206.3960986927,1000026.758,999960.1343179187,1002370.25,996630.9825346844,1000028.7230000001,999958.9387884187,1000017.1290000001,999974.934027905,1000007.37,999989.7840664391,999986.093,1000016.1546222329,999948.314,1000067.5467309229,10989984.28,10990017.980216738,1000002.395,999996.5892353748,2.0108826378155125
1000595.03,999169.6022698866,1000028.4550000001,999956.7032908747,1002429,996511.1710055738,1000029.815,999956.6927093494,1000017.462,999974.2489572032,1000007.46,999989.5989009613,999986.343,1000015.6402485986,999948.4650000001,1000067.2360313769,1000002.495,999996.3834666776,10989984.540000001,10990017.445190495,2.0578699886028073
1000610.53,999137.6342034898,1000030.154,999953.1905114212,1002486,996392.317210073,1000031.014,999954.1715082491,1000017.777,999973.5864445042,1000007.61,999989.2833974478,999986.582,1000015.1375179716,999948.642,1000066.8636937621,1000002.58,999996.2046536836,10989984.75,10990017.003398314,2.1038363760010608
1000626.53,999103.8945205366,1000031.814,999949.6810297294,1002544.25,996268.0861862748,1000031.9709999999,999952.1127685009,1000018.11,999972.8699449602,1000007.7899999999,999988.8960712516,999986.8779999999,1000014.5005370837,999948.795,1000066.5344218184,1000002.685,999995.9786741888,10989984.975000001,10990016.519133097,2.1523609060528544
1000643.2799999999,999067.7536635329,1000033.198,999946.6868582213,1002602,996142.0526570635,1000018.5580000001,999971.883510097,1000032.92,999950.0236330921,1000008.0099999999,999988.4116132553,999987.203,1000013.7848026142,999948.881,1000066.3450159144,1000002.77,999995.7914659283,10989985.795,10990014.712881401,2.2030140624113304
1000658.03,999035.1879106683,1000033.9890000001,999944.9364130094,1002661.5,996009.1904435889,1000019.3720000001,999970.048907439,1000033.83,999947.973195243,1000008.7,999986.8561320456,999987.608,1000012.8716526527,999948.779,1000066.5750048868,1000002.875,999995.5547124677,10989986.344999999,10990013.472622244,2.2552029060574563
1000680.2799999999,998984.8414204315,1000034.095,999944.6957521024,1002742.5,995823.0139602944,1000034.75,999945.8321701048,1000020.672,999967.0225209723,1000009.15,999985.8082569642,999988.328,1000011.19475314,999948.627,1000066.9290476942,1000002.97,999995.3334376381,10989986.435,10990013.262987537,2.3293064922110567
1000700.28,998938.1126550899,1002854.75,995555.3415886215,1000035.611,999943.7428427157,1000034.15,999944.5668534638,1000009.3,999985.444128397,999989.03,1000009.4904052028,1000021.35,999965.3768721508,1000003.06,999995.1149770403,999947.562,1000069.5145575214,10989986.014999999,10990014.282417916,2.4270563676535812
1000717.0299999999,998897.3530994981,1000034.15,999944.5668534638,1002964.5,995282.9062404649,1000036.5950000001,999941.2572413553,1000021.73,999964.4167773271,1000009.56,999984.7871545809,999988.463,1000010.9230435739,1000003.1649999999,999994.8498424131,999945.791,1000073.987679108,10989985.3,10990016.087683486,2.524560114363143
1000736.78,998847.3360812996,1000034.15,999944.5668534638,1003077.5,994990.5667601739,1000038.686,999935.7465786341,1000022.051,999963.5704762592,1000010.6499999999,999981.9127634594,999987.939,1000012.3049879643,999943.983,1000078.7541095371,1000003.23,999994.6785314011,10989984.76,10990017.510772925,2.635119799905543
1000761.2799999999,998782.5178577902,1003227,994583.5468288836,1000034.15,999944.5668534638,1000040.318,999931.1911859243,1000022.3620000001,999962.7021017999,1000010.78,999981.549750601,999987.224,1000014.3013635289,999941.7170000001,1000085.0779342197,1000003.37,999994.2879660557,10989984.025,10990019.561037235,2.7891328431065032
1000780.03,998730.0573431385,1000034.15,999944.5668534638,1003372,994166.4455502665,1000041.849,999926.6763386937,1000022.721,999961.6430839585,1000010.95,999981.0482202631,999985.998,1000017.9176264128,999938.413,1000094.8159791615,10989982.54,10990023.934345745,1000003.43,999994.111223506,2.9442384898264558
1000796.53,998681.3394780724,1003525.5,993699.6040402307,1000034.15,999944.5668534638,1000042.803,999923.6957080832,1000023.071,999960.5493091119,1000011.2799999999,999980.0168228563,999937.174,1000098.6878593407,999986.052,1000017.7488408337,1000003.565,999993.6894302686,10989982.37,10990024.4654895,3.124281139520024
1000808.78,998642.9839842886,1000034.15,999944.5668534638,1003664,993254.0807065814,1000043.701,999920.7339085911,1000023.471,999959.2297109899,1000011.4,999979.6209060274,999984.668,1000022.3140334695,1000003.63,999993.4753937302,999933.0869999999,1000112.1556477357,10989980.584999999,10990030.34142817,3.2907764689724637
1000816.78,998616.6195113646,1000034.15,999944.5668534638,1000045.413,999914.7674907793,1003811,992755.6178522048,1000024.867,999954.3617472373,1000011.99,999977.5627656139,999983.867,1000025.1081106036,999929.703,1000123.9506188408,1000003.7350000001,999993.1096389929,10989980.01,10990032.3441951,3.4826991613862366
1000844.7799999999,998518.591704506,1003948,992260.7434843951,1000047.2010000001,999908.1361813283,1000034.15,999944.5668534638,1000025.379,999952.462007458,1000012.8800000001,999974.2595915647,999927.723,1000131.2975124293,999983.797,1000025.3679518542,1000003.835,999992.7387181123,10989979.625000002,10990033.77216211,3.7087302258736656
1000859.905,998462.3332913377,1004079.25,991758.3897993792,1000049.043,999900.8999940724,1000025.76,999950.9646120177,1000013.4500000001,999972.0189712482,1000034.15,999944.5668534638,999984.088,1000024.2238609262,999924.922,1000142.3044012157,1000003.905,999992.463793012,10989979.174999999,10990035.539404668,3.926855482665303
1000866.78,998435.2993296284,1000034.2019999999,999944.3620973445,1004201.25,991266.0770308364,1000050.601,999894.4548952008,1000026.725,999946.970572788,1000013.77,999970.6941767071,999984.503,1000022.5055110349,999923.9619999999,1000146.278938524,1000004.04,999991.9049675197,10989979.64,10990033.614326308,4.140345175458234
1000878.405,998387.0536949937,1004329,990720.2809989509,1000034.8139999999,999941.815858081,1000027.838,999942.0852845665,1000051.4630000001,999890.6728857599,1000014.05,999969.4648146424,999985.123,1000019.7828387419,999923.823,1000146.8894056155,1000004.1000000001,999991.6414609076,10989980.455,10990030.034371708,4.393332700200193
1000887.28,998347.9902004017,1000036.812,999933.0015321409,1004406.0000000001,990374.8595417005,1000028.624,999938.4992010766,1000052.4530000001,999886.1577760011,1000014.32,999968.2326760032,999986.118,1000015.2409523504,999924.008,1000146.0447213465,1000004.24,999991.0021959863,10989981.215,10990026.563408904,4.567798149168648
1000893.78,998318.2582085555,1004475.2499999999,990052.579916812,1000039.0210000001,999922.8783866222,1000053.583,999880.8184538183,1000029.1379999999,999936.0696501258,1000014.79,999966.010626835,999987.313,1000009.5892281681,999924.1549999999,1000145.3492853935,1000004.305,999990.6946761131,10989982.014999999,10990022.777836686,4.732788820308096
1000901.28,998282.7042817975,1000054.7159999999,999875.2661957232,1000029.51,999934.2460594092,1000014.9199999999,999965.3732796733,1004544,989720.804277583,1000041.542,999910.9014161228,999989.033,1000001.1531793717,999924.3319999999,1000144.480792315,1000004.425,999990.1058285073,10989983.309999999,10990016.421197152,4.910010497021889
1000907.405,998252.5895955261,1000043.8369999999,999899.5965354786,1004612.25,989379.2673082169,1000055.883,999869.3348840978,1000029.86,999932.4665656685,1000015.0900000001,999964.5088527909,999924.49,1000143.6771159709,999989.608,999998.2288913078,1000004.51,999989.6734472844,10989983.725000001,10990014.30992133,5.087887846759711
1000913.78,998220.1076024652,1004680.5,989025.224624368,1000057.036,999863.2584598341,1000045.9500000001,999888.8096947346,1000030.173,999930.8164693913,1000015.1599999999,999964.1397892208,999924.643,1000142.8702163179,999990.1229999999,999995.5132731257,10989983.895,10990013.413264645,1000004.595,999989.2251451972,5.274657013190896
1000926.78,998151.3317198376,1000047.517,999880.4917274952,1004741.4999999999,988696.6886869738,1000030.5,999929.0291141913,1000015.27,999963.5384768038,1000058.163,999857.1004635984,999990.712,999992.2929921738,999924.813,1000141.9405984414,1000004.7100000001,999988.5962441327,10989984.13,10990012.128013797,5.469453124556153
1000934.78,998107.4940768487,1004803.2500000001,988352.4459240007,1000059.2930000001,999850.706724713,1000049.116,999871.7099643799,1000030.85,999927.0480552586,1000015.41,999962.7459608458,999924.963,1000141.0912050356,1000004.7749999999,999988.2281548249,999991.233,999989.3432367491,10989984.450000001,10990010.315715782,5.663862599969684
1000941.28,998070.6219314459,1000050.738,999862.4911264421,1000060.456,999843.9021388999,1000031.1919999999,999925.0463220543,1004862.25,988012.195598364,1000015.49,999962.2776713528,999991.5430000001,999987.5284437258,999925.1420000001,1000140.0431844265,1000004.91,999987.4376881636,10989984.780000001,10990008.383246507,5.8564351619839305
1000948.78,998026.618801811,1000052.2919999999,999853.353657105,1004920.75,987663.1353498603,1000061.373,999838.3505434771,1000031.578,999922.7086960969,1000015.61,999961.5508577577,999991.7320000001,999986.3836252552,999925.2760000001,1000139.2314496607,10989985.03,10990006.868624367,1000004.975,999987.0439169388,6.058861379959742
1000955.28,997987.1730913202,1004978.75,987305.2479942051,1000053.597,999845.4189280975,1000062.306,999832.5085856185,1000032.1610000001,999919.0568699695,1000016.26,999957.4780967714,999991.808,999985.907338961,999925.222,1000139.5698654704,1000005.1,999986.2605330851,10989984.875,10990007.84001305,6.266780590158447
1000961.28,997949.515846133,1000054.8720000001,999837.402163444,1000032.602,999916.2008616166,1005035,986946.3917014889,1000063.681,999823.6079112851,999924.983,1000141.117877271,1000016.5,999955.9235371158,999991.718,999986.4903210871,1000005.1699999999,999985.8071600079,10989984.57,10990009.815306181,6.47586825466482
1000976.405,997851.1898852297,1000055.1179999999,999835.7966644878,1005096.75,986536.9000205457,1000033.068,999913.0583328983,1000065.13,999813.84125753,1000017.1299999999,999951.6738446329,999990.503,999994.6849116278,999923.617,1000150.3247179376,1000005.265,999985.1670712096,10989983.33,10990018.167667067,6.733607536796983
1000984.405,997797.2089640165,1000055.1259999999,999835.74257116,1000066.0210000001,999807.5245776498,1005186.25,985917.3100060194,1000033.76,999908.1503806817,1000017.65,999947.9845973675,999988.563,1000008.4434382884,999920.178,1000174.6792923525,1000005.37,999984.4241336063,10989981.065,10990034.184689902,7.067275239699284
1000989.905,997758.2820336111,1000055.1259999999,999835.74257116,1000066.921,999800.8148001434,1005279.4999999999,985239.528444347,1000034.689,999901.2209391117,1000017.84,999946.5669479186,999986.143,1000026.4888237158,999914.952,1000213.5671559487,1000005.4349999999,999983.941134186,10989977.965000002,10990057.201005097,7.41834893214961
1000997.2799999999,997703.4615922704,1000055.1259999999,999835.74257116,1000068.154,999790.9452097021,1005408.5,984243.644200258,1000017.98,999945.4447265584,1000036.502,999886.6962039546,999983.757,1000045.6025279828,999909.797,1000254.7747093753,1000005.57,999982.8635144957,10989975.715,10990075.15060764,7.972532939484026
1001009.2799999999,997607.465936751,1005510.5,983400.542817404,1000069.819,999776.7663871009,1000055.1259999999,999835.74257116,1000036.971,999882.6998012412,1000018.11,999944.3367879558,999981.024,1000068.8771202652,999903.632,1000307.1406408132,1000005.63,999982.3547763936,10989972.61,10990101.45448194,8.46380461600187
1001015.28,997556.5943097242,1000055.1259999999,999835.74257116,1005621.75,982423.9866662452,1000071.215,999764.0963075461,1000037.393,999878.867635786,1000018.1799999999,999943.7010264467,999978.944,1000087.7568830788,999895.8849999999,1000377.2510428422,1000005.7649999999,999981.1358200727,10989970.215,10990123.064994538,9.016689375460532
1001038.03,997350.0536802411,1005741.25,981290.6719131388,1000055.1259999999,999835.74257116,1000037.8130000001,999874.7310020457,1000072.5959999999,999750.5023458418,1000018.74,999938.1838180514,999976.543,1000111.3982539711,1000005.835,999980.4498356096,10989968.15,10990143.288905965,999889.468,1000440.2614154032,9.787334713794326
1001047.155,997260.4885667291,1005867.5,979996.6806462744,1000055.1259999999,999835.74257116,1000038.1900000001,999870.7042740827,1000073.671,999739.0257430432,1000019.09,999934.444588068,999973.853,1000140.1149447359,999882.436,1000515.0926699168,1000005.9450000001,999979.2819073341,10989966.254999999,10990163.397429299,10.604809613247664
1001053.1549999999,997196.7351411293,1000055.1259999999,999835.74257116,1000038.563,999866.4585649587,1000019.24,999932.7368970364,1005967,978901.8212355905,999973.124,1000148.4127021339,1000074.756,999726.6816964482,999875.898,1000589.3286630582,1000006.04,999978.2055652646,10989964.785,10990180.044701947,11.319074492246477
1001060.53,997113.0493227659,1000055.1259999999,999835.74257116,1006064.75,977751.9612011998,1000076.3049999999,999707.8289872623,1000039.01,999861.0143869846,1000019.3800000001,999931.0314360185,999972.118,1000160.663954811,1000006.12,999977.2352350943,999870.5719999999,1000654.0466367498,10989963.97,10990189.927410837,12.122582266652456
1001067.1549999999,997032.551534277,1000055.1379999999,999835.5964261277,1000077.271,999695.179919587,1006166.25,976470.4183064741,1000039.4,999855.9051139402,1000019.9700000001,999923.2992804726,999971.708,1000166.0374977633,1000006.25,999975.5360258912,999866.978,1000701.0821426293,10989963.72,10990193.194979087,13.069091727792786
1001073.53,996949.0436189204,1000055.189,999834.926807229,1000078.768,999673.9985887838,1006266.7500000001,975100.9805966092,1000039.8400000001,999849.6749341923,1000020.65,999913.6667616115,999972.167,1000159.5327593992,999865.693,1000719.2869154803,1000006.3150000001,999974.6155846626,10989963.98,10990189.512763845,14.163752106329655
1001086.155,996769.3725615761,1000079.791,999658.406240921,1000055.493,999830.5793164693,1006349.0000000001,973886.8242132494,1000040.328,999842.2325528252,1000021.36,999902.833639004,999972.8879999999,1000148.5256479061,999865.634,1000720.1878691224,1000006.44,999972.7067353418,10989965,10990173.929580994,15.283722397921714
1001095.03,996633.2572557984,1006417.2500000001,972807.1247997244,1000055.972,999823.2059606377,1000080.863,999640.9732601114,1000040.95,999832.110607964,1000022.1,999890.784834632,999974.4330000001,1000123.3464859063,999865.802,1000717.4480467368,1000006.515,999971.4834803112,10989965.61,10990163.977687007,16.318600503406927
1001105.03,996469.4093661173,1006477,971798.9505852192,1000056.9369999999,999807.3242921805,1000041.478,999822.9696073021,1000081.992,999621.4409142403,1000022.46,999884.5500307882,999976.328,1000090.4963456391,999866.0070000001,1000713.8912289686,1000006.625,999969.5746935081,10989966.209999999,10990153.563042453,17.36208048040695
1001112.532,996338.7506094546,1000058.4619999999,999780.6638148585,1006537,970722.3267541191,1000083.1520000001,999600.079763011,1000041.9419999999,999814.4191895223,999977.7329999999,1000064.5820751899,999866.344,1000707.6708406438,1000006.715,999967.9131574153,10989966.66,10990145.253434023,1000022.5800000001,999882.3381613933,18.46936765126307
1001119.1549999999,996216.0788267282,1000059.9400000001,999753.1925292609,1000084.38,999576.0087285504,1006596.5,969586.5636883414,1000042.289,999807.6126130885,1000022.87,999876.6480629337,999978.528,1000048.9758570136,999866.543,1000703.762657606,1000006.815,999965.94898609,10989966.935,10990139.851065043,19.647372718781657
1001125.53,996090.4718929194,1000061.398,999724.36539668,1006656,968377.3833267506,1000085.482,999552.9930875094,1000042.602,999801.071273733,1000023.0199999999,999873.5125721509,999980.193,1000014.1430053279,999866.747,1000699.4911986274,1000006.92,999963.7501301366,10989967.19,10990134.510106437,20.947380180733763
1001139.53,995795.3173490186,1000062.8659999999,999693.1956702382,1006715.5,967077.5275857783,1000042.94,999793.4694319844,1000086.64,999526.967373675,999981.708,999980.0354874576,1000023.15,999870.5881378491,999866.901,1000696.021417045,1000007.015,999961.6094274534,10989967.440000001,10990128.875755602,22.540078318906986
1000064.378,999658.809191161,1000087.732,999500.6402697709,1000043.28,999785.2665822591,1001148.1630000001,995599.9280229795,1006774.5,965695.870271829,1000023.2200000001,999868.8989757036,999982.308,999965.5521880419,999867.091,1000691.4332583242,1000007.115,999959.1942629088,10989967.65,10990123.803137278,24.15781857811406
1001154.532,995445.5837167371,1006834.25,964197.0503194748,1000088.931,999469.6309945829,1000065.859,999622.78009962,1000043.62,999776.466407743,1000023.3099999999,999866.5690080759,999982.853,999951.4383796628,999867.2479999999,1000687.3659928438,1000007.215,999956.603309049,10989967.895,10990117.454185411,25.917321443759615
1001162.036,995250.3543182134,1006894.4999999999,962571.1155375348,1000067.2980000001,999585.170825256,1000089.8879999999,999442.9704022885,1000043.9909999999,999766.1236534661,1000023.455,999862.5255902081,999983.158,999942.9312378382,999867.4130000001,1000682.7626260144,1000007.295,999954.3710847609,10989968.15,10990110.337711208,27.9115017060357
1001168.0360000001,995082.3527631708,1000068.5270000001,999550.6265761175,1006954.25,960835.5967051641,1000090.837,999414.4885655041,1000044.379,999754.4702806007,1000023.93,999848.2524689471,999867.331,1000685.2274158784,1000007.4149999999,999950.7640000532,999983.257,999939.955482688,10989968.12,10990111.239526883,30.06002803579649
1001174.532,994886.384868927,1007011.5000000001,959044.4170229718,1000091.747,999385.0757629265,1000069.2980000001,999527.2744141127,1000044.957,999735.7724891851,1000024.4450000001,999831.5823106664,999983.304,999938.4336419088,999867.068,1000693.7422017801,1000007.48,999948.6598223634,10989967.760000002,10990122.89147841,32.35990371899143
1001187.53,994462.6376484119,1000069.3289999999,999526.2562381296,1007066,957196.6526384033,1000092.667,999352.8609533978,1000045.508,999716.4618150586,1000024.61,999825.7971706415,999983.573,999928.9996863458,999865.5950000001,1000745.364195138,1000007.615,999943.9324285762,10989966.515,10990166.459937597,34.96898231066059
1001197.163,994123.8515693313,1000069.3289999999,999526.2562381296,1007123.75,955081.3360051692,1000093.5279999999,999320.1844707691,1000046.02,999697.014058402,1000024.76,999820.0972604998,999982.429,999972.4443820438,999862.522,1000861.7622583716,1000007.68,999941.4749341652,10989964.38,10990247.076570347,37.71004148928569
1001202.655,993916.0471897845,1007180.2499999999,952858.9043973805,1000069.3289999999,999526.2562381296,1000046.48,999678.2381979048,1000094.5120000001,999280.057480589,1000024.9349999999,999812.9513715006,999981.289,1000018.9660588321,999857.636,1001060.3876457536,1000007.7949999999,999936.8141607393,10989961.479999999,10990364.401110472,40.382181776705664
1001210.538,993596.1117637142,1000069.3289999999,999526.2562381296,1007232,950675.8795784528,1000096.603,999188.7094768985,1000025.13,999804.407836142,1000047.527,999632.4036678437,999980.5830000001,1000049.887579972,999851.252,1001338.6891369435,1000007.88,999933.1240846143,10989958.524999999,10990492.443401251,43.24652117640435
1000069.3289999999,999526.2562381296,1001219.03,993226.7998775818,1007288,948132.6105194525,1000098.235,999111.6545680106,1000025.57,999783.5831247314,1000048.243,999598.5431156658,999979.432,1000104.3365027767,1000007.9600000001,999929.3671506675,999846.471,1001563.9385693977,10989955.35,10990641.231153073,46.76054047546729
1001228.536,992779.385826336,1007339,945628.6167548064,1000069.3289999999,999526.2562381296,1000099.7660000001,999033.6658493956,1000048.9,999565.0233999975,1000025.8450000001,999769.5434582265,999976.612,1000248.0455999041,999839.6170000001,1001910.825026073,1000008.085,999923.0710138412,10989952.27,10990796.043307045,50.154049124844185
1001242.5380000001,992070.095400457,1007389.5,942948.0206568986,1000049.3099999999,999542.4056599404,1000069.3289999999,999526.2562381296,1000100.72,998981.0915003853,1000026.725,999720.9515148428,999974.348,1000372.9310233165,999832.274,1002313.0032003334,1000008.15,999919.5300697848,10989949.649999999,10990938.50194964,54.26858239697699
1000069.3289999999,999526.2562381296,1001257.0299999999,991275.148367105,1007442.75,939873.6103532229,1000101.6179999999,998927.0668452206,1000049.73,999517.1121556087,1000027.43,999678.4574683367,999973.998,1000394.0331728717,999825.6229999999,1002711.8359346637,1000008.29,999911.1770776744,10989947.72,10991053.49492667,59.4931572212316
1001270.0299999999,990493.9036772797,1007496.75,936451.5961910657,1000069.3289999999,999526.2562381296,1000050.4469999999,999469.5196229382,1000027.73,999658.5277663601,1000103.33,998813.6533935749,999972.897,1000467.1274643759,999819.89,1003090.3355377609,1000008.35,999907.2340229328,10989946.32,10991145.399704542,65.57184868501623
1001284.911,989506.2273940939,1000069.3289999999,999526.2562381296,1007553,932490.0067889171,1000105.118,998681.4381479186,1000050.959,999431.5843577426,1000028.335,999613.6587848112,999971.983,1000534.8949715261,999815.588,1003407.8757732195,1000008.485,999897.304983286,10989945.59,10991199.06268582,73.46493781148416
1001298.1630000001,988521.4848268235,1000106.96,998527.3269211148,1000069.3369999999,999525.6549322472,1007612.2500000001,927795.4017748516,1000051.4,999394.6108775854,999972.157,1000520.2841287535,1000028.875,999568.3444404664,999812.678,1003651.6184739553,1000008.56,999891.0392337666,10989945.805,10991181.096108368,83.58190213342095
