household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
1000395.03,999407.455,1000008.709,999986.9365,1001487.7500000001,997768.375,1000012.017,999981.9745,1000005.25,999992.125,999983.292,1000009.5995,999950.87,1000032.1975,1000001.5399999999,999997.69,10989980.33,10990011.650833335,1000018.3879999999,999972.4180000001,1.5740903771696755
1000412.53,999381.2050000001,1001636.25,997545.625,1000012.138,999981.7930000001,1000019.354,999970.969,1000009.073,999986.3905,1000006.03,999990.955,999982.5920000001,1000010.0661666667,999947.658,1000034.3388333332,1000001.605,999997.5925,10989980.015,10990011.835833333,1.63763673059748
1000433.03,999350.455,1000006.23,999990.655,1000011.971,999982.0434999999,1000020.851,999968.7235,1001786.25,997320.625,1000012.6510000001,999981.0235,999982.652,1000009.9720000001,999947.2670000001,1000034.5994999999,1000001.735,999997.3975000001,10989980.56,10990011.018333333,1.7083054500243466
1001930.4500000001,997104.3250000001,1000013.404,999979.894,1000456.53,999315.2050000001,1000021.874,999967.1889999999,1000013.638,999979.5430000001,1000006.56,999990.1599999999,999982.968,1000009.498,999947.308,1000034.5138333334,1000001.81,999997.2849999999,10989981.245,10990009.990833335,1.7807452949483968
1000476.28,999285.5800000001,1000014.8920000001,999977.662,1002049,996926.5,1000022.946,999965.581,1000014.991,999977.5135,1000006.7699999999,999989.845,999984.123,1000007.7655000001,999947.4859999999,1000034.2468333334,1000001.9099999999,999997.135,10989981.985000001,10990008.880833333,1.8439995446878592
1000493.78,999259.3300000001,1000017.081,999974.3785,1002116.25,996825.625,1000024.075,999963.8875000001,1000015.645,999976.5325,1000006.93,999989.605,999984.8380000001,1000006.693,999947.6440000001,1000034.0098333333,1000002.015,999996.9775,10989982.7,10990007.808333334,1.8848796960974614
1000513.5299999999,999229.7050000001,1000020.622,999969.0669999999,1000016.1699999999,999975.745,1002181.25,996728.125,1000025.235,999962.1475,1000007.07,999989.395,999985.223,1000006.1155000001,999947.803,1000033.7713333333,1000002.1050000001,999996.8424999999,10989983.360000001,10990006.818333333,1.9271627533788702
1000533.78,999199.33,1000023.247,999965.1295,1002247,996629.5,1000026.4630000001,999960.3055,1000016.513,999975.2305000001,1000007.21,999989.1849999999,999985.5229999999,1000005.6655,999947.982,1000033.5028333333,1000002.215,999996.6775,10989983.805,10990006.150833333,1.9704963414464256
1000554.78,999167.83,1000025.0889999999,999962.3665,1000027.565,999958.6525,1000016.83,999974.755,1002312.25,996531.6249999999,999948.13,1000033.2808333334,1000007.31,999989.035,999985.822,1000005.217,1000002.3,999996.55,10989984.025,10990005.820833335,2.0144437769275223
1000576.78,999134.8300000001,1000026.758,999959.8629999999,1002370.25,996444.625,1000017.1290000001,999974.3065,1000028.7230000001,999956.9155,1000007.37,999988.945,999986.093,1000004.8105,999948.314,1000033.0048333333,1000002.395,999996.4075000001,10989984.28,10990005.438333333,2.05630218564016
1000595.03,999107.4550000001,1002429,996356.5,1000028.4550000001,999957.3175,1000029.815,999955.2775,1000017.462,999973.807,1000007.46,999988.81,999986.343,1000004.4355,999948.4650000001,1000032.7783333333,1000002.495,999996.2575,10989984.540000001,10990005.048333334,2.097611487316024
1000610.53,999084.205,1000030.154,999954.7690000001,1002486,996271,1000031.014,999953.479,1000017.777,999973.3345,1000007.61,999988.585,999986.582,1000004.077,999948.642,1000032.5128333332,1000002.58,999996.13,10989984.75,10990004.733333334,2.1375692879054826
1000626.53,999060.205,1002544.25,996183.625,1000018.11,999972.8350000001,1000031.9709999999,999952.0435,1000031.814,999952.279,1000007.7899999999,999988.315,999986.8779999999,1000003.633,999948.795,1000032.2833333333,1000002.685,999995.9725,10989984.975000001,10990004.395833332,2.179280020359333
1000643.2799999999,999035.08,1002602,996097,1000033.198,999950.203,1000032.92,999950.62,1000018.5580000001,999972.1630000001,1000008.0099999999,999987.985,999987.203,1000003.1455,999948.881,1000032.1460000001,1000002.77,999995.845,10989985.795,10990003.165833334,2.222323151588734
1000658.03,999012.955,1000033.9890000001,999949.0165,1002661.5,996007.75,1000019.3720000001,999970.942,1000033.83,999949.255,1000008.7,999986.95,999987.608,1000002.538,999948.779,1000032.2081666667,1000002.875,999995.6875,10989986.344999999,10990002.340833334,2.2661691624472953
1000680.2799999999,998979.58,1002742.5,995886.25,1000034.75,999947.8749999999,1000020.672,999968.9920000001,1000034.095,999948.8575,1000009.15,999986.2749999999,999988.328,1000001.458,999948.627,1000032.3011666667,1000002.97,999995.545,10989986.435,10990002.189166667,2.327568367822294
1000700.28,998949.58,1000034.15,999948.775,1002854.75,995717.875,1000035.611,999946.5835000001,1000021.35,999967.9750000001,1000009.3,999986.05,999989.03,1000000.2808333333,999947.562,1000033.0111666668,1000003.06,999995.4099999999,10989986.014999999,10990002.469166666,2.4072675367233676
1000717.0299999999,998924.4550000001,1000036.5950000001,999945.1074999999,1000021.73,999967.4049999999,1000009.56,999985.6599999999,1000034.15,999948.775,999988.463,1000000.6346666666,999945.791,1000034.1918333333,1002964.5,995553.25,1000003.1649999999,999995.2525,10989985.3,10990002.904166667,2.4853940554885745
1000736.78,998894.8300000001,1000034.15,999948.775,1003077.5,995383.7500000001,1000038.686,999941.971,1000010.6499999999,999984.0249999999,1000022.051,999966.9235,999987.939,1000000.909,999943.983,1000035.3971666667,1000003.23,999995.155,10989984.76,10990003.230833335,2.572132540922306
1000761.2799999999,998858.0800000001,1003227,995159.5,1000034.15,999948.775,1000040.318,999939.523,1000022.3620000001,999966.457,1000010.78,999983.8300000001,999941.7170000001,1000036.9078333334,999987.224,1000001.3856666667,1000003.37,999994.9450000001,10989984.025,10990003.695833333,2.6899646958396666
1000780.03,998829.955,1000034.15,999948.775,1003372,994942,1000022.721,999965.9185,1000041.849,999937.2265,1000010.95,999983.5750000001,999985.998,1000002.203,999938.413,1000039.1105,1000003.43,999994.855,10989982.54,10990004.685833335,2.805752047457533
1000796.53,998805.2050000001,1000034.15,999948.775,1003525.5,994711.75,1000042.803,999935.7955,1000023.071,999965.3935,1000011.2799999999,999983.08,999986.052,1000002.0095,999937.174,1000039.9365,1000003.565,999994.6525,10989982.37,10990004.7575,2.9356836626746237
1000808.78,998786.83,1003664,994504,1000034.15,999948.775,1000043.701,999934.4485,1000023.471,999964.7935,1000011.4,999982.9,999984.668,1000002.9321666667,999933.0869999999,1000042.6611666667,1000003.63,999994.555,10989980.584999999,10990005.9475,3.053437037719656
1000816.78,998774.83,1000034.15,999948.775,1003811,994283.5,1000045.413,999931.8805,1000024.867,999962.6995000001,1000011.99,999982.0149999999,999983.867,1000003.3828333333,999929.703,1000044.9171666667,1000003.7350000001,999994.3975,10989980.01,10990005.9725,3.1851596113453695
1000844.7799999999,998732.83,1000034.15,999948.775,1003948,994078,1000047.2010000001,999929.1984999999,1000025.379,999961.9315,1000012.8800000001,999980.68,999983.797,1000003.3045000001,999927.723,1000046.2371666668,1000003.835,999994.2474999999,10989979.625000002,10990006.220833335,3.335222228427597
1000859.905,998710.1425,1004079.25,993881.125,1000034.15,999948.775,1000049.043,999926.4355,1000025.76,999961.36,1000013.4500000001,999979.825,999984.088,1000002.7471666667,999924.922,1000048.1045,1000003.905,999994.1425000001,10989979.174999999,10990006.504166666,3.4759443389336817
1000866.78,998699.8300000001,1000034.2019999999,999948.6969999999,1004201.25,993698.125,1000050.601,999924.0985000001,1000026.725,999959.9125,1000013.77,999979.3450000001,999984.503,1000002.1121666667,999923.9619999999,1000048.7445,1000004.04,999993.9400000001,10989979.64,10990005.798333334,3.6095837910749076
1000878.405,998682.3925000001,1000034.8139999999,999947.779,1004329,993506.5,1000027.838,999958.2429999999,1000051.4630000001,999922.8055,1000014.05,999978.925,999985.123,1000001.1821666666,999923.823,1000048.8163333333,1000004.1000000001,999993.85,10989980.455,10990004.575833334,3.763403451752617
1000887.28,998669.08,1004406.0000000001,993391.0000000001,1000052.4530000001,999921.3204999999,1000036.812,999944.782,999986.118,999999.6896666667,1000028.624,999957.064,1000014.32,999978.52,1000004.24,999993.64,10989981.215,10990003.435833333,999924.008,1000048.5388333334,3.866894603395789
1000039.0210000001,999941.4685,1000893.78,998659.33,1004475.2499999999,993287.125,1000053.583,999919.6255000001,1000029.1379999999,999956.293,1000014.79,999977.815,999987.313,999997.8971666667,999924.1549999999,1000048.3183333334,1000004.305,999993.5425,10989982.014999999,10990002.235833334,3.9629619759317465
1000901.28,998648.0800000001,1004544,993184,1000041.542,999937.687,1000054.7159999999,999917.926,1000029.51,999955.735,1000014.9199999999,999977.62,999989.033,999995.3171666666,999924.3319999999,1000048.0528333334,1000004.425,999993.3625,10989983.309999999,10990000.293333333,4.0643036869748235
1000907.405,998638.8925000001,1004612.25,993081.625,1000043.8369999999,999934.2445,1000055.883,999916.1755,1000029.86,999955.21,1000015.0900000001,999977.365,999989.608,999994.4546666666,999924.49,1000047.8158333333,1000004.51,999993.235,10989983.725000001,10989999.670833334,4.164197385779545
1000913.78,998629.3300000001,1004680.5,992979.25,1000045.9500000001,999931.075,1000057.036,999914.446,1000030.173,999954.7405000001,1000015.1599999999,999977.26,999990.1229999999,999993.6821666666,999924.643,1000047.5863333333,1000004.595,999993.1075,10989983.895,10989999.415833332,4.267222765127633
1000926.78,998609.8300000001,1000047.517,999928.7245,1004741.4999999999,992887.75,1000058.163,999912.7555,1000030.5,999954.25,1000015.27,999977.0950000001,999990.712,999992.7986666667,999924.813,1000047.3313333333,1000004.7100000001,999992.935,10989984.13,10989999.063333334,4.37275071982812
1000934.78,998597.83,1004803.2500000001,992795.1250000001,1000049.116,999926.326,1000059.2930000001,999911.0605,1000030.85,999953.725,1000015.41,999976.885,999991.233,999992.0171666666,999924.963,1000047.1063333334,1000004.7749999999,999992.8375,10989984.450000001,10989998.583333334,4.476211640186453
1000941.28,998588.08,1004862.25,992706.625,1000050.738,999923.893,1000060.456,999909.316,1000031.1919999999,999953.2119999999,1000015.49,999976.765,999991.5430000001,999991.5521666667,999925.1420000001,1000046.8378333333,1000004.91,999992.635,10989984.780000001,10989998.088333335,4.5769586913633225
1000948.78,998576.83,1000052.2919999999,999921.562,1004920.75,992618.875,1000061.373,999907.9405,1000031.578,999952.633,1000015.61,999976.585,999991.7320000001,999991.2686666667,1000004.975,999992.5375000001,999925.2760000001,1000046.6368333333,10989985.03,10989997.713333333,4.681090789716807
1000955.28,998567.08,1004978.75,992531.875,1000062.306,999906.541,1000053.597,999919.6045,1000032.1610000001,999951.7585,1000016.26,999975.61,999991.808,999991.1471666667,999925.222,1000046.6628333334,1000005.1,999992.3500000001,10989984.875,10989997.7875,4.786308331587241
1000054.8720000001,999917.692,1005035,992447.5,1000063.681,999904.4785,1000961.28,998558.0800000001,1000032.602,999951.0970000001,1000016.5,999975.25,999991.718,999991.0738333334,999924.983,1000046.8221666667,1000005.1699999999,999992.245,10989984.57,10989997.9075,4.890507081593554
1000976.405,998535.3925,1000055.1179999999,999917.323,1000065.13,999902.305,1005096.75,992354.875,1000033.068,999950.398,1000017.1299999999,999974.3049999999,999923.617,1000047.7328333334,999990.503,999991.8755,1000005.265,999992.1025,10989983.33,10989998.734166667,5.017265686548247
1000984.405,998523.3925,1005186.25,992220.625,1000055.1259999999,999917.311,1000066.0210000001,999900.9685000001,1000033.76,999949.36,1000017.65,999973.525,999988.563,999993.1688333333,999920.178,1000050.0255000001,1000005.37,999991.9450000001,10989981.065,10990000.244166667,5.1784805290923135
1000989.905,998515.1425,1000055.1259999999,999917.311,1005279.4999999999,992080.75,1000066.921,999899.6185,1000034.689,999947.9665,1000017.84,999973.24,999914.952,1000053.5094999999,999986.143,999994.7821666667,1000005.4349999999,999991.8475,10989977.965000002,10990002.310833333,5.344789112096227
1000997.2799999999,998504.0800000001,1000055.1259999999,999917.311,1005408.5,991887.25,1000036.502,999945.2470000001,1000068.154,999897.769,999983.757,999996.3728333333,1000017.98,999973.03,999909.797,1000056.9461666667,1000005.57,999991.645,10989975.715,10990003.7775,5.5981661212004985
1001009.2799999999,998486.08,1000069.819,999895.2715,1000055.1259999999,999917.311,1000036.971,999944.5435,1000018.11,999972.8350000001,999981.024,999998.1848333332,1005510.5,991734.25,999903.632,1000061.0561666667,1000005.63,999991.5549999999,10989972.61,10990005.8475,5.816506308152506
1001015.28,998477.08,1005621.75,991567.375,1000055.1259999999,999917.311,1000071.215,999893.1775,1000037.393,999943.9105,1000018.1799999999,999972.73,999978.944,999999.489,999895.8849999999,1000066.2208333334,1000005.7649999999,999991.3524999999,10989970.215,10990007.444166666,6.054778969848179
1001038.03,998442.9550000001,1005741.25,991388.125,1000037.8130000001,999943.2805,1000055.1259999999,999917.311,1000072.5959999999,999891.106,1000018.74,999971.89,999976.543,1000001.0646666667,1000005.835,999991.2475,999889.468,1000070.4988333333,10989968.15,10990008.820833335,6.373854444937697
1001047.155,998429.2675,1000055.1259999999,999917.311,1005867.5,991198.75,1000073.671,999889.4935,1000038.1900000001,999942.715,1000019.09,999971.365,999973.853,1000002.858,999882.436,1000075.1868333333,1000005.9450000001,999991.0825,10989966.254999999,10990010.084166666,6.699240323058087
1001053.1549999999,998420.2675,1000055.1259999999,999917.311,1000074.756,999887.866,1005967,991049.5,1000038.563,999942.1555,1000019.24,999971.14,999973.124,1000003.0773333333,999875.898,1000079.5455,1000006.04,999990.94,10989964.785,10990011.064166665,6.97340185909088
1001060.53,998409.2050000001,1000055.1259999999,999917.311,1006064.75,990902.8749999999,1000039.01,999941.485,1000076.3049999999,999885.5425,999870.5719999999,1000083.0961666667,1000019.3800000001,999970.93,999972.118,1000003.6896666667,1000006.12,999990.82,10989963.97,10990011.6075,7.271090845005608
1001067.1549999999,998399.2675000001,1006166.25,990750.625,1000055.1379999999,999917.293,1000077.271,999884.0935000001,1000039.4,999940.9,1000019.9700000001,999970.0449999999,999971.708,1000003.8638333332,999866.978,1000085.4921666667,1000006.25,999990.625,10989963.72,10990011.774166666,7.608388825423445
1000055.189,999917.2165000001,1006266.7500000001,990599.8750000001,1000078.768,999881.848,1001073.53,998389.7050000001,1000039.8400000001,999940.24,1000020.65,999969.0249999999,999972.167,1000003.1411666666,999865.693,1000086.3488333332,1000006.3150000001,999990.5275000001,10989963.98,10990011.38,7.982593546842852
1001086.155,998370.7675,1000055.493,999916.7605,1006349.0000000001,990476.5,1000079.791,999880.3134999999,1000040.328,999939.508,1000021.36,999967.9600000001,999972.8879999999,1000002.0596666667,999865.634,1000086.3331666667,1000006.44,999990.34,10989965,10990009.85,8.350410810488187
1001095.03,998357.4550000001,1006417.2500000001,990374.125,1000055.972,999916.042,1000080.863,999878.7055,1000022.1,999966.85,1000040.95,999938.575,999974.4330000001,999999.7421666668,999865.802,1000086.0811666666,1000006.515,999990.2275,10989965.61,10990008.935,8.678440164682195
1001105.03,998342.455,1006477,990284.5,1000056.9369999999,999914.5945,1000081.992,999877.012,1000041.478,999937.7829999999,1000022.46,999966.31,999976.328,999996.8996666668,999866.0070000001,1000085.7736666667,1000006.625,999990.0625,10989966.209999999,10990008.035,8.998823994947632
1001112.532,998331.202,1006537,990194.5000000001,1000058.4619999999,999912.307,1000083.1520000001,999875.272,1000041.9419999999,999937.087,999977.7329999999,999994.7921666667,1000022.5800000001,999966.13,999866.344,1000085.2681666666,1000006.715,999989.9275000001,10989966.66,10990007.36,9.328437292282619
1001119.1549999999,998321.2675000001,1006596.5,990105.25,1000059.9400000001,999910.0900000001,1000084.38,999873.4299999999,1000042.289,999936.5665,1000022.87,999965.6950000001,999978.528,999993.5996666667,999866.543,1000084.9696666667,1000006.815,999989.7775,10989966.935,10990006.9475,9.668427122094927
1001125.53,998311.7050000001,1000061.398,999907.9029999999,1006656,990016,1000085.482,999871.777,1000042.602,999936.0970000001,999980.193,999991.1021666666,999866.747,1000084.6636666666,1000023.0199999999,999965.47,1000006.92,999989.62,10989967.19,10990006.565000001,10.031999904191668
1000062.8659999999,999905.701,1000086.64,999870.04,1000042.94,999935.59,1000023.15,999965.275,1001139.53,998290.705,999981.708,999988.8296666667,999866.901,1000084.4326666666,1000007.015,999989.4775,10989967.440000001,10990006.19,1006715.5,989926.75,10.462376937234618
1001148.1630000001,998277.7555,1000064.378,999903.433,1006774.5,989838.25,1000087.732,999868.402,1000043.28,999935.0800000001,1000023.2200000001,999965.1699999999,999982.308,999987.9296666667,999867.091,1000084.1476666667,1000007.115,999989.3274999999,10989967.65,10990005.875,10.88421919924164
1001154.532,998268.202,1000065.859,999901.2115,1006834.25,989748.625,1000088.931,999866.6035000001,1000043.62,999934.57,1000023.3099999999,999965.035,999982.853,999987.1121666667,999867.2479999999,1000083.9121666667,1000007.215,999989.1775,10989967.895,10990005.5075,11.32728754335113
1001162.036,998256.946,1006894.4999999999,989658.25,1000067.2980000001,999899.053,1000089.8879999999,999865.1680000001,1000043.9909999999,999934.0135,1000023.455,999964.8175,999983.158,999986.6546666666,999867.4130000001,1000083.6646666666,1000007.295,999989.0575,10989968.15,10990005.125,11.811634182438533
1001168.0360000001,998247.946,1000068.5270000001,999897.2095,1006954.25,989568.625,1000090.837,999863.7445,1000023.93,999964.1050000001,1000044.379,999933.4315000001,999983.257,999986.5061666667,999867.331,1000083.7093333333,1000007.4149999999,999988.8775000001,10989968.12,10990005.124166667,12.31454557350343
1001174.532,998238.202,1000069.2980000001,999896.0530000001,1007011.5000000001,989482.75,1000044.957,999932.5645,1000091.747,999862.3794999999,1000024.4450000001,999963.3324999999,999983.304,999986.1615,999867.068,1000083.8488333334,1000007.48,999988.78,10989967.760000002,10990005.314166665,12.833778085213673
1001187.53,998218.7050000001,1000069.3289999999,999896.0065,1007066,989400.9999999999,1000045.508,999931.738,1000092.667,999860.9994999999,1000024.61,999963.0850000001,999983.573,999985.3696666666,999865.5950000001,1000084.8308333333,1000007.615,999988.5775,10989966.515,10990006.144166667,13.401990844390502
1001197.163,998204.2555,1007123.75,989314.375,1000069.3289999999,999896.0065,1000093.5279999999,999859.708,1000046.02,999930.97,999982.429,999986.1073333333,1000024.76,999962.86,999862.522,1000086.8795,1000007.68,999988.4800000001,10989964.38,10990007.567499999,13.978288819333525
1001202.655,998196.0175,1007180.2499999999,989229.625,1000046.48,999930.28,1000069.3289999999,999896.0065,1000094.5120000001,999858.232,1000024.9349999999,999962.5975,999981.289,999986.7581666666,999857.636,1000090.1368333334,1000007.7949999999,999988.3075000001,10989961.479999999,10990009.500833333,14.522096978192994
1001210.538,998184.1930000001,1000069.3289999999,999896.0065,1007232,989151.9999999999,1000096.603,999855.0954999999,1000047.527,999928.7095,1000025.13,999962.3049999999,999980.5830000001,999987.1055,999851.252,1000094.3928333333,10989958.524999999,10990011.470833333,1000007.88,999988.1799999999,15.086178804046307
1001219.03,998171.455,1007288,989068,1000069.3289999999,999896.0065,1000098.235,999852.6475,1000048.243,999927.6355,1000025.57,999961.645,999979.432,999987.6645000001,999846.471,1000097.5801666667,1000007.9600000001,999988.06,10989955.35,10990013.5875,15.752211007626821
1001228.536,998157.1960000001,1000099.7660000001,999850.351,1000069.3289999999,999896.0065,1007339,988991.5,1000048.9,999926.65,1000025.8450000001,999961.2325,999976.612,999989.5445,999839.6170000001,1000102.1495,1000008.085,999987.8725,10989952.27,10990015.640833333,16.37478872175472
1001242.5380000001,998136.193,1000069.3289999999,999896.0065,1007389.5,988915.75,1000100.72,999848.92,1000049.3099999999,999926.035,1000026.725,999959.9125,999974.348,999991.0538333334,999832.274,1000107.0448333332,1000008.15,999987.775,10989949.649999999,10990017.387500001,17.10104919300024
1001257.0299999999,998114.455,1007442.75,988835.875,1000069.3289999999,999896.0065,1000101.6179999999,999847.573,1000027.43,999958.8550000001,1000049.73,999925.405,999973.998,999991.003,999825.6229999999,1000111.4788333334,1000008.29,999987.565,10989947.72,10990018.674166666,17.981822732594804
1001270.0299999999,998094.955,1000069.3289999999,999896.0065,1007496.75,988754.875,1000103.33,999845.005,1000050.4469999999,999924.3295000001,1000027.73,999958.405,999972.897,999991.6795,999819.89,1000115.3008333334,1000008.35,999987.4750000001,10989946.32,10990019.6075,18.95849808666152
1001284.911,998072.6335,1000069.3289999999,999896.0065,1007553,988670.5,1000105.118,999842.323,1000050.959,999923.5615,1000028.335,999957.4974999999,999971.983,999992.1713333334,999815.588,1000118.1688333334,1000008.485,999987.2725000001,10989945.59,10990020.085833333,20.15920046421438
1001298.1630000001,998052.7555,1000069.3369999999,999895.9945,1000106.96,999839.56,1007612.2500000001,988581.625,1000051.4,999922.8999999999,1000028.875,999956.6875,999972.157,999991.4728333334,999812.678,1000120.1088333334,1000008.56,999987.16,10989945.805,10990019.5675,21.60526993443438
1001309.911,998035.1335000001,1000108.518,999837.223,1000052.2520000001,999921.622,1000069.368,999895.948,1007672.5,988491.25,1000029.06,999956.4099999999,999971.927,999991.6261666666,10989945.965,10990019.3275,999811.027,1000121.2095,1000008.6749999999,999986.9875,23.259534298526685
1001329.9130000001,998005.1305,1007735.25,988397.1250000001,1000070.585,999894.1224999999,1000109.38,999835.93,1000029.31,999956.0349999999,1000053.238,999920.143,999972.2779999999,999991.0996666667,999811.0029999999,1000121.1713333334,1000008.765,999986.8525,10989946.340000002,10990018.765,25.562323730269036
1001343.5319999999,997984.702,1000110.37,999834.445,1007797.5,988303.75,1000054.0980000001,999918.853,1000071.622,999892.567,1000030.605,999954.0925,999972.787,999990.3361666667,999811.154,1000120.9448333334,1000008.86,999986.71,10989946.89,10990017.940000001,28.14469400010763
1001354.905,997967.6425000001,1000111.5,999832.75,1000072.9779999999,999890.533,1000054.578,999918.133,1007859.25,988211.125,1000030.845,999953.7325,999973.4630000001,999989.3221666667,1000008.9700000001,999986.545,999811.4249999999,1000120.5383333333,10989947.459999999,10990017.084999999,31.128045663326485
1007921.7499999999,988117.375,1000112.6329999999,999831.0505,1000054.9519999999,999917.572,1001367.03,997949.455,1000074.758,999887.863,1000031.45,999952.825,999973.8979999999,999988.6696666667,999811.8080000001,1000119.9638333333,1000009.065,999986.4025,10989948.06,10990016.185,34.8873856169629
1001378.53,997932.205,1000076.417,999885.3744999999,1007983.25,988025.125,1000113.8,999829.2999999999,1000055.3010000001,999917.0484999999,1000031.58,999952.63,999974.2570000001,999988.1311666667,999812.093,1000119.5363333334,1000009.165,999986.2525000001,10989948.700000001,10990015.225000001,39.46976124440142
1001390.03,997914.955,1000077.904,999883.144,1008042.9999999999,987935.5,1000114.953,999827.5705,1000055.612,999916.582,1000031.7200000001,999952.4199999999,999974.6140000001,999987.5956666666,999812.344,1000119.1598333333,1000009.27,999986.095,10989949.145,10990014.5575,45.1829682974761
1001408.5299999999,997887.205,1000079.353,999880.9705,1008103.25,987845.125,1000116.08,999825.88,1000055.94,999916.09,1000031.86,999952.21,999974.808,999987.3046666667,999812.508,1000118.9138333333,1000009.34,999985.99,10989949.374999998,10990014.212499999,53.56961996356936
1000117.2100000001,999824.185,1000056.27,999915.5950000001,1001422.03,997866.9550000001,1000031.98,999952.03,1000080.796,999878.8060000001,999975.017,999986.9911666666,1008162.5,987756.25,999812.703,1000118.6213333334,1000009.48,999985.78,10989949.645,10990013.807500001,64.59984726795294
1001432.5299999999,997851.205,1000082.2490000001,999876.6265,1008222.25,987666.625,1000118.373,999822.4405,1000056.6,999915.1,999975.233,999986.6671666667,999812.864,1000118.3798333334,1000032.03,999951.955,1000009.545,999985.6825,10989949.93,10990013.38,80.45479999740564
