household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
1000206.5,999773.7989614444,1000010.857,999988.5864939151,1000727.7499999999,999191.9788338065,1000010.237,999988.7042079092,1000005.53,999993.8086506132,999983.727,1000019.352237412,999993.448,1000007.8778763518,1000000.9299999999,999998.9727920793,1000002.77,999996.8842170484,10989992.515,10990008.911470223,1.2167930170477312
1000240.53,999732.214696731,1000011.249,999988.1056478287,1000819,999078.8998061533,1000011.902,999986.619444245,1000006.6479999999,999992.4083552522,1000003.01,999996.5835712755,999990.7220000001,1000011.2883508874,999976.253,1000028.6922368336,1000001.05,999998.8228056118,10989989.34,10990012.874544311,1.2483934096559257
1000276.2799999999,999687.3832478854,1000911,998961.8459251567,1000011.728,999987.5025266022,1000013.298,999984.8244629805,1000007.112,999991.8116167078,1000003.22,999996.3134749955,999988.647,1000013.9539164298,999971.335,1000035.0049754371,1000001.13,999998.7200713382,10989987.085,10990015.766760727,1.28289289210699
1000308.28,999646.1607441965,1000011.739,999987.4883047784,1000014.679,999982.9907420682,1001026.75,998810.1980312681,1000007.5,999991.2963170854,1000003.48,999995.9681453368,999986.824,1000016.3723247317,999965.632,1000042.5641660056,1000001.215,999998.6073661072,10989984.805,10990018.786129396,1.3245989834874803
1000340.286,999603.5876148485,1000011.767,999987.4509223877,1001197.25,998577.9919608658,1000015.754,999981.4970685475,1000007.888,999990.7571121666,1000004.0800000001,999995.1342261817,999985.5179999999,1000018.1854562514,999960.2779999999,1000049.9916233119,1000001.335,999998.440829604,10989982.870000001,10990021.468274131,1.3864984058236898
1000368.2799999999,999564.6261493566,1000011.907,999987.2554253782,1000016.839,999979.9324045889,1001331.75,998387.1395812008,1000008.26,999990.220562073,1000004.6,999994.3841295755,999984.4280000001,1000019.7559529798,999955.346,1000057.0932735865,1000001.4,999998.3471963609,10989981.315,10990023.705631325,1.4392657871638541
1000395.03,999525.9825311782,1000012.017,999987.0960030936,1001487.7500000001,998156.7207359952,1000018.3879999999,999977.6002211149,1000008.709,999989.5443792715,1000005.25,999993.4051137668,999983.292,1000021.4651448699,999950.87,1000063.8231575983,1000001.5399999999,999998.1366010136,10989980.33,10990025.185686203,1.5031635383939899
1000412.53,999499.6074303028,1000012.138,999986.9132431026,1000019.354,999976.0862081524,1000006.03,999992.1822401206,1000009.073,999988.9737866274,999982.5920000001,1000022.5615100296,1001636.25,997928.2526400395,999947.658,1000068.8514461117,1000001.605,999998.0347838114,10989980.015,10990025.678552615,1.5655250485080892
1000433.03,999467.4155537187,1000012.6510000001,999986.1055365219,1001786.25,997687.5364925793,1000020.851,999973.6372987047,1000011.971,999984.2303462549,1000006.23,999991.8547507406,999947.2670000001,1000069.4910423058,1000001.735,999997.8219247457,999982.652,1000022.4632517652,10989980.56,10990024.786104849,1.636814653997811
1000456.53,999428.8151306212,1000013.404,999984.8648290401,1001930.4500000001,997445.4372033967,1000021.874,999971.8871383475,1000013.638,999981.3774195773,1000006.56,999991.2898366302,999982.968,1000021.9222579864,999947.308,1000069.4207971825,1000001.81,999997.6935163758,10989981.245,10990023.613191796,1.7115795542388017
1000476.28,999394.9069255138,1000014.8920000001,999982.3030039301,1000022.946,999969.9820912887,1002049,997238.0700398502,1000014.991,999978.9722311131,1000006.7699999999,999990.916447969,999984.123,1000019.8682465908,999947.4859999999,1000069.1041919579,1000001.9099999999,999997.5156416773,10989981.985000001,10990022.296771588,1.7782327295541758
1000017.081,999978.389117515,1002116.25,997116.7020473786,1000024.075,999967.9257452103,1000493.78,999363.6994721001,1000015.645,999977.7807572447,999984.8380000001,1000018.5653443842,999947.6440000001,1000068.816243969,1000002.015,999997.3242770426,1000006.93,999990.6249238605,10989982.7,10990020.993525323,1.8219870458250145
1000513.5299999999,999327.6010095314,1002181.25,996996.4063114612,1000020.622,999971.8965644767,1000025.235,999965.7595149192,1000007.07,999990.3633982942,999947.803,1000068.5191822499,999985.223,1000017.846097478,1000016.1699999999,999976.8001255065,1000002.1050000001,999997.1561231768,10989983.360000001,10990019.760270577,1.8678025080146452
1000533.78,999289.654087156,1002247,996871.6403438251,1000023.247,999966.9620869451,1000026.4630000001,999963.4076808868,1000007.21,999990.0951976603,999985.5229999999,1000017.2713468377,1000016.513,999976.1430778792,999947.982,1000068.1762249641,1000002.215,999996.945358872,10989983.805,10990018.90756767,1.9153466933945271
1000554.78,999249.29440753,1000027.565,999961.2431219114,1002312.25,996744.6567907013,1000025.0889999999,999963.4107356148,1000016.83,999975.5202995867,1000007.31,999989.8987261473,999985.822,1000016.6838641653,999948.13,1000067.8854126444,1000002.3,999996.7783328277,10989984.025,10990018.475246489,1.9641748099828968
1000576.78,999205.9272547131,1002370.25,996628.9742216557,1000028.7230000001,999958.9140776779,1000026.758,999960.1097917606,1000017.1290000001,999974.9188072328,1000007.37,999989.778019194,999986.093,1000016.1386455023,999948.314,1000067.5152033883,1000002.395,999996.5871846147,10989984.28,10990017.962138975,2.0112535012206587
1000595.03,999169.1082397813,1000028.4550000001,999956.6764116659,1000029.815,999956.6664485531,1002429,996509.0805095085,1000017.462,999974.233263699,1000007.46,999989.5927259115,999986.343,1000015.6239168345,999948.4650000001,1000067.2042893841,1000002.495,999996.381273885,10989984.540000001,10990017.426743424,2.0582613634113263
1000610.53,999137.118106483,1002486,996390.1445249137,1000030.154,999953.1612035047,1000031.014,999954.1434936658,1000017.777,999973.5702900881,1000007.61,999989.2770028941,999986.582,1000015.1208364395,999948.642,1000066.831692714,1000002.58,999996.2023364789,10989984.75,10990016.984643856,2.104248075922
1000626.53,999103.3549478657,1002544.25,996265.8269034132,1000031.814,999949.6492758828,1000031.9709999999,999952.0833101068,1000018.11,999972.8532880069,1000007.7899999999,999988.8894050263,999986.8779999999,1000014.4834087631,999948.795,1000066.5021898065,1000002.685,999995.9761984712,10989984.975000001,10990016.500038946,2.1527943323438565
1000643.2799999999,999067.18873902,1000032.92,999949.9926975642,1002602,996139.7047972602,1000033.198,999946.6530003621,1000018.5580000001,999971.8661556105,1000008.0099999999,999988.4046044411,999987.203,1000013.767168144,999948.881,1000066.3126279317,1000002.77,999995.7888578154,10989985.795,10990014.692509849,2.2034704625019508
1000658.03,999034.5999532341,1000033.9890000001,999944.9013151879,1002661.5,996006.74846039,1000033.83,999947.9407980448,1000019.3720000001,999970.0302450164,1000008.7,999986.8480141935,999987.608,1000012.8533670709,999948.779,1000066.5425351406,1000002.875,999995.5519355312,10989986.344999999,10990013.451366277,2.255683311164772
1000680.2799999999,998984.2175595404,1002742.5,995820.4388968118,1000034.095,999944.6604822564,1000034.75,999945.7982294116,1000020.672,999967.0016765728,1000009.15,999985.7993835068,999948.627,1000066.8964559542,999988.328,1000011.175258316,1000002.97,999995.3305011212,10989986.435,10990013.241533801,2.32982148460953
1000700.28,998937.455093267,1000034.15,999944.5314904589,1002854.75,995552.5730690401,1000035.611,999943.7073740284,1000021.35,999965.3548241236,1000009.3,999985.4349885966,999989.03,1000009.4693019465,999947.562,1000069.4812719445,1000003.06,999995.1118806921,10989986.014999999,10990014.26069065,2.427618351462219
1000717.0299999999,998896.6657153215,1002964.5,995279.9380336682,1000034.15,999944.5314904589,1000036.5950000001,999941.2199294736,1000009.56,999984.7775275314,1000021.73,999964.3940172676,999988.463,1000010.9014970413,999945.791,1000073.9532389129,1000003.1649999999,999994.84654937,10989985.3,10990016.06536412,2.52517060458951
1000736.78,998846.6115874294,1000034.15,999944.5314904589,1003077.5,994987.3811956013,1000038.686,999935.7051198481,1000022.051,999963.5470791946,1000010.6499999999,999981.9009727992,999987.939,1000012.2828625339,1000003.23,999994.6751093586,999943.983,1000078.7184920774,10989984.76,10990017.487996727,2.635786330499216
1000034.15,999944.5314904589,1003227,994580.0539407356,1000761.2799999999,998781.7445514059,1000040.318,999931.1462320149,1000022.3620000001,999962.6780383568,1000010.78,999981.5376813603,999941.7170000001,1000085.0408474471,999987.224,1000014.278773872,1000003.37,999994.2842441873,10989984.025,10990019.537701137,2.789879260477197
1000780.03,998729.2437601889,1000034.15,999944.5314904589,1003372,994162.63177902,1000041.849,999926.6278565557,1000022.721,999961.618192783,1000010.95,999981.0357590088,999985.998,1000017.8942474088,999938.413,1000094.7767695568,1000003.43,999994.1073634182,10989982.54,10990023.910056874,2.945068853003451
1000796.53,998680.4877894277,1000034.15,999944.5314904589,1003525.5,993695.424457773,1000042.803,999923.6448509649,1000023.071,999960.5235463191,1000011.2799999999,999980.0035396607,999986.052,1000017.7249053303,999937.174,1000098.6478639009,1000003.565,999993.6852339747,10989982.37,10990024.440936618,3.1252089720773397
1000808.78,998642.101721589,1000034.15,999944.5314904589,1003664,993249.5455044066,1000043.701,999920.6806509834,1000023.471,999959.2028785769,1000011.4,999979.6073019012,999984.668,1000022.2892336721,999933.0869999999,1000112.1131075295,1000003.63,999993.4710238292,10989980.584999999,10990030.315766005,3.29180029943593
1000816.78,998615.7158597797,1000034.15,999944.5314904589,1003811,992750.6778966911,1000045.413,999914.7093086902,1000024.867,999954.3308961916,1000011.99,999977.5474621698,999983.867,1000025.0824750056,999929.703,1000123.9060268449,1000003.7350000001,999993.1049669342,10989980.01,10990032.316686913,3.4838348768953225
1000844.7799999999,998517.6070559606,1003948,992255.3933374212,1000025.379,999952.4295569959,1000034.15,999944.5314904589,1000047.2010000001,999908.0724173925,1000012.8800000001,999974.2415069708,999983.797,1000025.3417183418,999927.723,1000131.2517609681,1000003.835,999992.7337336362,10989979.625000002,10990033.744391542,3.709999177740827
1000859.905,998461.3012549962,1000034.15,999944.5314904589,1004079.25,991752.6157757387,1000049.043,999900.8300325804,1000025.76,999950.9308788122,1000013.4500000001,999971.9989671428,999984.088,1000024.1960770639,999924.922,1000142.257075466,1000003.905,999992.4585729033,10989979.174999999,10990035.511302877,3.9282571988557633
1000034.2019999999,999944.3265586963,1000866.78,998434.2441215353,1004201.25,991259.880690566,1000050.601,999894.3793268806,1000026.725,999946.9333643878,1000013.77,999970.673019774,999984.503,1000022.4761697003,999923.9619999999,1000146.2310970736,1000004.04,999991.8992610265,10989979.64,10990033.584507555,4.1418781263801145
1000034.8139999999,999941.7781000901,1000878.405,998385.9564923442,1000027.838,999942.0437536153,1000051.4630000001,999890.5939714222,1004329,990713.6089000315,1000014.05,999969.4425698144,999985.123,1000019.7510879626,999923.823,1000146.8413840914,1000004.1000000001,999991.6355212004,10989980.455,10990030.001384526,4.395023869544295
1000887.28,998346.8584213861,1004406.0000000001,990367.8813049519,1000036.812,999932.9559640985,1000052.4530000001,999886.074823491,1000028.624,999938.4544624654,1000014.32,999968.2093289552,999924.008,1000145.9959440886,999986.118,1000015.2051384571,1000004.24,999990.9956843201,10989981.215,10990026.527316153,4.569600659046538
1000893.78,998317.0998250644,1000039.0210000001,999922.823753253,1004475.2499999999,990045.3130008129,1000053.583,999880.7306790344,1000014.79,999965.9852725188,1000029.1379999999,999936.0227169374,999987.313,1000009.5483085515,999924.1549999999,1000145.2998797939,1000004.305,999990.687886591,10989982.014999999,10990022.738323502,4.734698172351819
1000901.28,998281.5137706277,1000041.542,999910.8359501957,1004544,989713.2371962583,1000054.7159999999,999875.1733560292,1000029.51,999934.1974624664,1000014.9199999999,999965.3473438467,999989.033,1000001.1045626507,999924.3319999999,1000144.4305941311,1000004.425,999990.0985015931,10989983.309999999,10990016.375882706,4.9120362060617335
1000907.405,998251.3715964707,1004612.25,989371.3881619994,1000043.8369999999,999899.5207430783,1000029.86,999932.4163290614,1000055.883,999869.2365799446,999989.608,999998.1775799124,1000015.0900000001,999964.4821204282,999924.49,1000143.626177163,1000004.51,999989.6657219034,10989983.725000001,10990014.26266119,5.090031928249278
1004680.5,989017.0188460976,1000057.036,999863.1545027994,1000913.78,998218.8596673665,1000030.173,999930.7646974855,1000015.1599999999,999964.1127134571,1000045.9500000001,999888.723953207,999990.1229999999,999995.4594349185,1000004.595,999989.2170026484,999924.643,1000142.8185266631,10989983.895,10990013.365170112,5.276927039692949
1000926.78,998150.019783282,1000047.517,999880.3982330052,1000058.163,999856.9907224213,1004741.4999999999,988688.1766294944,1000030.5,999928.9756632054,1000015.27,999963.5108361313,999924.813,1000141.8880353719,999990.712,999992.2361286007,1000004.7100000001,999988.5875106928,10989984.13,10990012.078711675,5.471856307873924
1000934.78,998106.140950337,1000049.116,999871.608210301,1004803.2500000001,988343.6100283032,1000059.2930000001,999850.5909224628,1000030.85,999926.9927260217,1000015.41,999962.7175687524,999991.233,999989.2835763273,999924.963,1000141.0378365502,1000004.7749999999,999988.219072347,10989984.450000001,10990010.264695149,5.666400376366818
1000941.28,998069.2338394974,1000050.738,999862.380623107,1004862.25,988003.0367178904,1000060.456,999843.7798294429,1000031.1919999999,999924.9890782837,1000015.49,999962.24883135,999991.5430000001,999987.4670474741,999925.1420000001,1000139.9888134814,1000004.91,999987.427849566,10989984.780000001,10990008.330377342,5.8591079012428935
1000052.2919999999,999853.2344045237,1000948.78,998025.1886162634,1000061.373,999838.2228778271,1004920.75,987653.64217383,1000031.578,999922.6491967151,1000015.61,999961.5213164068,999991.7320000001,999986.3211242793,999925.2760000001,1000139.1762953907,1000004.975,999987.0336983452,10989985.03,10990006.814293552,6.06167768329531
1004978.75,987295.4090925301,1000955.28,997985.7048384422,1000053.597,999845.2920117023,1000062.306,999832.3752347098,1000032.1610000001,999918.9938162876,1000016.26,999957.44459113,999991.808,999985.8443179297,999925.222,1000139.5146269258,1000005.1,999986.249551891,10989984.875,10990007.785436891,6.269746513281257
1005035,986936.2031211411,1000961.28,997948.010933413,1000054.8720000001,999837.2674365927,1000063.681,999823.4658244911,1000016.5,999955.8885053368,1000032.602,999916.1350043035,999924.983,1000141.062610241,999991.718,999986.4262526459,1000005.1699999999,999985.7957336784,10989984.57,10990009.760046007,6.478987438022063
1000976.405,997849.5884259143,1000055.1179999999,999835.6603580988,1005096.75,986526.3085572093,1000065.13,999813.6894845908,1000033.068,999912.9893583693,1000017.1299999999,999951.634597135,999990.503,999994.6207102063,999923.617,1000150.269378939,1000005.265,999985.1550096398,10989983.33,10990018.112343047,6.736922844958127
1000984.405,997795.553923313,1000055.1259999999,999835.6062110219,1005186.25,985906.1028940885,1000066.0210000001,999807.3664546362,1000017.65,999947.9416403401,1000033.76,999908.0764716711,999988.563,1000008.3793134985,999920.178,1000174.6241001367,1000005.37,999984.411324431,10989981.065,10990034.12946746,7.070853718938227
1000989.905,997756.5878091318,1005279.4999999999,985227.6385827537,1000055.1259999999,999835.6062110219,1000066.921,999800.649834797,1000034.689,999901.1399629124,1000017.84,999946.5225448811,999986.143,1000026.4250614914,999914.952,1000213.5127727481,1000005.4349999999,999983.9278318324,10989977.965000002,10990057.146271396,7.4222157112504785
1000997.2799999999,997701.7113683887,1005408.5,984230.7360358273,1000055.1259999999,999835.6062110219,1000068.154,999790.7699786766,1000036.502,999886.6001175743,1000017.98,999945.3991557781,999983.757,1000045.5395423579,999909.797,1000254.7220304532,1000005.57,999982.8490896396,10989975.715,10990075.096303254,7.976851876791016
1001009.2799999999,997605.6156855898,1000069.819,999776.576152639,1000055.1259999999,999835.6062110219,1000036.971,999882.5994850632,1005510.5,983386.7547132123,1000018.11,999944.290044456,999981.024,1000068.8153958588,999903.632,1000307.0910766008,1000005.63,999982.3398123824,10989972.61,10990101.401754208,8.468544091600245
1001015.28,997554.6901219276,1000055.1259999999,999835.6062110219,1005621.75,982409.1623153116,1000071.215,999763.892422951,1000037.393,999878.7631902109,999978.944,1000087.6957255454,1000018.1799999999,999943.6535978338,999895.8849999999,1000377.2070044178,1000005.7649999999,999981.1195406318,10989970.215,10990123.013978254,9.021912156033682
1001038.03,997347.9265267849,1000055.1259999999,999835.6062110219,1005741.25,981274.6202460185,1000072.5959999999,999750.2834939087,1000037.8130000001,999874.6220010226,1000018.74,999938.1303132753,999976.543,1000111.3391988655,999889.468,1000440.2238316301,1000005.835,999980.4327996715,10989968.15,10990143.239968127,9.793234745705382
1005867.5,979979.1996965737,1001047.155,997258.2626117966,1000073.671,999738.7939870432,1000038.1900000001,999870.5907447776,1000055.1259999999,999835.6062110219,999973.853,1000140.0594717466,1000019.09,999934.3868780872,999882.436,1000515.0645062836,1000005.9450000001,999979.2635560039,10989966.254999999,10990163.351029385,10.611451135780616
1001053.1549999999,997194.4373623715,1000055.1259999999,999835.6062110219,1005967,978883.1057599125,1000074.756,999726.4358211192,1000038.563,999866.3401785624,1000019.24,999932.6772333493,999973.124,1000148.354779158,999875.898,1000589.3112655318,1000006.04,999978.18598107,10989964.785,10990180.000720693,11.326379384408224
1001060.53,997110.65566651,1006064.75,977731.9269211785,1000055.1259999999,999835.6062110219,1000076.3049999999,999707.5611781408,1000039.01,999860.8896652003,1000019.3800000001,999930.9697875538,999972.118,1000160.6071830256,999870.5719999999,1000654.039886349,1000006.12,999977.2145205329,10989963.97,10990189.885056986,12.130640799876721
1001067.1549999999,997030.0640911565,1000055.1379999999,999835.4598955492,1006166.25,976448.8894360281,1000077.271,999694.8971342925,1000039.4,999855.7743420132,1000019.9700000001,999923.2284754341,999971.708,1000165.9801543343,999866.978,1000701.0840777942,1000006.25,999975.5132976061,10989963.72,10990193.153228847,13.078041713763747
1001073.53,996946.45720529,1000055.189,999834.7894822705,1006266.7500000001,975077.8271263897,1000020.65,999913.5843501515,1000039.8400000001,999849.5366559089,1000078.768,999673.6902893896,999972.167,1000159.4669960953,999865.693,1000719.2925814899,10989963.98,10990189.466504198,1000006.3150000001,999974.5917468846,14.173739014199814
1001086.155,996766.5695624243,1000055.493,999830.4367404619,1006349.0000000001,973862.204173341,1000079.791,999658.0788648553,1000040.328,999842.0851675709,1000021.36,999902.737970413,999972.8879999999,1000148.4464130228,999865.634,1000720.1927282518,1000006.44,999972.6805609869,10989965,10990173.864245962,15.29478686815484
1001095.03,996630.287610657,1000055.972,999823.0543446224,1006417.2500000001,972781.1809067184,1000080.863,999640.6242752121,1000040.95,999831.9506739893,1000022.1,999890.6742269757,999974.4330000001,1000123.2360281333,999865.802,1000717.4495075521,1000006.515,999971.4557886613,10989965.61,10990163.900007743,16.330678609048757
1001105.03,996466.2364654496,1000056.9369999999,999807.1529426225,1006477,971771.7538020468,1000041.478,999822.7982004209,1000081.992,999621.0674188066,1000022.46,999884.4315971188,999976.328,1000090.3446514474,999866.0070000001,1000713.8882235455,1000006.625,999969.5446049438,10989966.209999999,10990153.472285004,17.375197477843468
1001112.532,996335.4136177709,1000058.4619999999,999780.4589413624,1006537,970693.7758380055,1000083.1520000001,999599.6791320372,1000041.9419999999,999814.2369187272,1000022.5800000001,999882.2169171661,999977.7329999999,1000064.3974518222,999866.344,1000707.6599291157,1000006.715,999967.8809569204,10989966.66,10990145.15211431,18.48360387418466
1001119.1549999999,996212.5858962372,1000059.9400000001,999752.952695471,1006596.5,969556.5670240717,1000084.38,999575.5771475824,1000042.289,999807.4215886984,1000022.87,999876.5195005198,999978.528,1000048.771161071,999866.543,1000703.7467187196,1000006.815,999965.9142588631,10989966.935,10990139.742795544,19.662817547177465
1001125.53,996086.8173697975,1000061.398,999724.0884361607,1000085.482,999552.5315520656,1006656,968345.8289556323,1000042.602,999800.8717342492,999980.193,1000013.8929625337,999866.747,1000699.4696973504,1000023.0199999999,999873.3799279328,1000006.92,999963.7125394068,10989967.19,10990134.394881442,20.964178950161738
1001139.53,995791.2784308363,1000086.64,999526.4714939344,1006715.5,967044.2757352178,1000062.8659999999,999692.8780157779,1000042.94,999793.2598587979,1000023.15,999870.4516334232,999981.708,999979.7404222187,999866.901,1000695.995334355,1000007.015,999961.5690101148,10989967.440000001,10990128.75309082,22.558563067404865
1001148.1630000001,995595.6310944351,1006774.5,965660.7906177738,1000064.378,999658.4460590117,1000087.732,999500.1091907325,1000043.28,999785.0460396737,1000023.2200000001,999868.760212276,999982.308,999965.2377533064,999867.091,1000691.401038902,1000007.115,999959.150615138,10989967.65,10990123.673687428,24.178043978644652
1001154.532,995441.0803313429,1006834.25,964159.9628894505,1000065.859,999622.3687171111,1000088.931,999469.0579187057,999982.853,999951.1048242988,1000023.3099999999,999866.427088187,999867.2479999999,1000687.3282627442,1000043.62,999776.233944118,1000007.215,999956.5561507298,10989967.895,10990117.316133045,25.93947001648274
1000067.2980000001,999584.708409756,1000089.8879999999,999442.3607288483,1000043.9909999999,999765.8769895068,1001162.036,995245.5863944442,1000023.455,999862.3781184143,1006894.4999999999,962531.8212361491,999983.158,999942.586001228,999867.4130000001,1000682.718574612,1000007.295,999954.3208610738,10989968.15,10990110.1898861,27.93586529270021
1001168.0360000001,995077.3541189296,1000068.5270000001,999550.1166653649,1006954.25,960793.915654626,1000044.379,999754.2074025746,1000090.837,999413.8392709141,1000023.93,999848.0851365469,999983.257,999939.6061050186,1000007.4149999999,999950.708756546,999867.331,1000685.1839673044,10989968.12,10990111.091302445,30.086819484060708
1001174.532,994881.1134941007,1007011.5000000001,959000.2395941792,1000069.2980000001,999526.731962267,1000091.747,999384.3850114268,1000044.957,999735.4832520565,1000024.4450000001,999831.3914748644,999983.304,999938.0714583049,1000007.48,999948.6016112175,999867.068,1000693.7008485043,10989967.760000002,10990122.746086061,32.38935303648562
1001187.53,994456.7685735504,1000069.3289999999,999525.7123463661,1007066,957149.8620607033,1000092.667,999352.124139194,1000045.508,999716.1449610853,1000024.61,999825.5980603712,999865.5950000001,1000745.3450629403,999983.573,999928.6076536702,1000007.615,999943.8674518768,10989966.515,10990166.333317399,35.001541267562274
1001197.163,994117.497506412,1007123.75,955031.5112196414,1000069.3289999999,999525.7123463661,1000093.5279999999,999319.4002234989,1000046.02,999696.6689689703,1000024.76,999819.8898738463,999982.429,999972.0708343994,999862.522,1000861.7958172865,1000007.68,999941.406385785,10989964.38,10990246.986498171,37.746001124771915
1001202.655,993909.3909669772,1000094.5120000001,999279.2141190411,1000069.3289999999,999525.7123463661,1007180.2499999999,952805.8443114476,1000046.48,999677.8654423455,1000024.9349999999,999812.7334543675,999981.289,1000018.609183856,999857.636,1001060.515547239,10989961.479999999,10990364.366877202,1000007.7949999999,999936.738734444,40.42160178841105
1000069.3289999999,999525.7123463661,1001210.538,993588.983104585,1007232,950619.5904279388,1000025.13,999804.1771314017,1000047.527,999631.9623249674,999980.5830000001,1000049.5395662067,999851.252,1001338.9557748677,1000007.88,999933.0431259357,1000096.603,999187.729484324,10989958.524999999,10990492.473126506,43.2897573490122
1007288,948072.4986904871,1000069.3289999999,999525.7123463661,1001219.03,993219.1171543851,1000098.235,999110.5573285588,1000048.243,999598.0502315131,1000025.57,999783.3207162549,999979.432,1000104.005090513,999846.471,1001564.3232368717,1000007.9600000001,999929.2804635324,10989955.35,10990641.339007951,46.80848735182747
1001228.536,992771.0204015847,1000069.3289999999,999525.7123463661,1000099.7660000001,999032.4479835033,1007339,945564.6759731367,1000025.8450000001,999769.2593233887,1000048.9,999564.4786520147,999976.612,1000247.7929122627,999839.6170000001,1001911.4005635243,1000008.085,999922.9745611586,10989952.27,10990796.236521117,50.20679354830187
1001242.5380000001,992060.6290334184,1000069.3289999999,999525.7123463661,1007389.5,942879.905811945,1000100.72,998979.7908178484,1000049.3099999999,999541.8252758164,1000026.725,999720.5908119248,999974.348,1000372.7502794456,999832.274,1002313.8115137699,1000008.15,999919.4280237664,10989949.649999999,10990938.777758002,54.32719611368373
1001257.0299999999,991264.4255010224,1007442.75,939800.6196361402,1000069.3289999999,999525.7123463661,1000101.6179999999,998925.6794093197,1000049.73,999516.4911460874,1000027.43,999678.0285062755,999973.998,1000393.8446399664,999825.6229999999,1002712.8870216719,1000008.29,999911.061586938,10989947.72,10991053.840824256,59.5591835304737
1000069.3289999999,999525.7123463661,1000103.33,998812.0803610336,1007496.75,936373.0775863499,1000050.4469999999,999468.8206969248,1001270.0299999999,990481.9227194279,1000027.73,999658.0661704005,999972.897,1000466.9809195064,999819.89,1003091.6286808207,1000008.35,999907.1120639922,10989946.32,10991145.80443092,65.6466285248086
1000069.3289999999,999525.7123463661,1000105.118,998679.6442998515,1001284.911,989492.6256632215,1000050.959,999430.8220460372,999971.983,1000534.7834283683,999815.588,1003409.3825610654,1000008.485,999897.1664057673,10989945.59,10991199.502801625,1000028.335,999613.122207774,1007553,932404.9633231221,73.55115095097285
1000069.3369999999,999525.1100304083,1007612.2500000001,927702.4722800922,1001298.1630000001,988506.2345241763,1000106.96,998525.270231135,1000051.4,999393.7854751841,1000028.875,999567.7305309119,999972.157,1000520.1035173002,999812.678,1003653.2977736355,1000008.56,999890.8899498364,10989945.805,10991181.48586507,83.68290782467761
