household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
1000554.78,999029.135,1000025.0889999999,999956.0942500001,1002312.25,995953.5625,1000027.565,999951.76125,1000016.83,999970.5475,1000007.31,999987.2075,999985.822,1000002.1122142858,999948.13,1000027.802607143,1000002.3,999995.9750000001,10989984.025,10990002.29875,2.1193550285074694
1000576.78,998990.635,1000026.758,999953.1734999999,1002370.25,995852.0625,1000028.7230000001,999949.7347500001,1000017.1290000001,999970.02425,1000007.37,999987.1024999999,999986.093,1000001.6379642858,999948.314,1000027.4806071428,10989984.28,10990001.8525,1000002.395,999995.80875,2.165440569923973
1000595.03,998958.6975,1000028.4550000001,999950.2037500001,1000029.815,999947.82375,1002429,995749.25,1000007.46,999986.945,1000017.462,999969.4415,999986.343,1000001.2004642858,999948.4650000001,1000027.2163571429,10989984.540000001,10990001.397499999,1000002.495,999995.63375,2.210921551925448
1000610.53,998931.5725,1000030.154,999947.2305000001,1002486,995649.5,1000031.014,999945.7255,1000017.777,999968.89025,1000007.61,999986.6825000001,999986.582,1000000.7822142857,999948.642,1000026.9066071429,1000002.58,999995.485,10989984.75,10990001.03,2.2549145495240857
1000626.53,998903.5724999999,1002544.25,995547.5625,1000031.9709999999,999944.05075,1000031.814,999944.3255,1000018.11,999968.3075,1000007.7899999999,999986.3675,999986.8779999999,1000000.2642142858,999948.795,1000026.6388571429,1000002.685,999995.3012499999,10989984.975000001,10990000.636249999,2.3008375013785423
1000643.2799999999,998874.26,1000033.198,999941.9035,1000032.92,999942.3899999999,1002602,995446.4999999999,1000018.5580000001,999967.5235,1000008.0099999999,999985.9825,999987.203,999999.6954642857,999948.881,1000026.4765714286,1000002.77,999995.1525000001,10989985.795,10989999.20125,2.348227793763561
1000658.03,998848.4475,1000033.9890000001,999940.51925,1002661.5,995342.375,1000033.83,999940.7975,1000019.3720000001,999966.099,1000008.7,999984.775,999987.608,999998.9867142857,999948.779,1000026.5266071429,1000002.875,999994.96875,10989986.344999999,10989998.23875,2.396505936437549
1000680.2799999999,998809.51,1002742.5,995200.625,1000034.75,999939.1875,1000034.095,999940.33375,1000020.672,999963.824,1000009.15,999983.9875,999988.328,999997.7267142857,999948.627,1000026.6016785714,1000002.97,999994.8025000001,10989986.435,10989998.057678573,2.4641129586035424
1000700.28,998774.51,1000034.15,999940.2374999999,1002854.75,995004.1875,1000021.35,999962.6375000001,1000035.611,999937.6807499999,1000009.3,999983.725,999989.03,999996.3226071429,999947.562,1000027.21025,1000003.06,999994.645,10989986.014999999,10989998.297678573,2.5519273753609983
1000717.0299999999,998745.1975,1002964.5,994812.125,1000034.15,999940.2374999999,1000036.5950000001,999935.95875,1000009.56,999983.27,1000021.73,999961.9725,999988.463,999996.6124285714,999945.791,1000028.22225,1000003.1649999999,999994.46125,10989985.3,10989998.64732143,2.6380751053908367
1000736.78,998710.6349999999,1003077.5,994614.375,1000034.15,999940.2374999999,1000022.051,999961.4107499999,1000038.686,999932.2995,1000010.6499999999,999981.3625,999987.939,999996.8057857143,999943.983,1000029.2553928571,1000003.23,999994.3475,10989984.76,10989998.908750001,2.733704786920667
1000761.2799999999,998667.76,1003227,994352.75,1000034.15,999940.2374999999,1000040.318,999929.4434999999,1000022.3620000001,999960.8664999999,1000010.78,999981.135,999987.224,999997.2143571429,999941.7170000001,1000030.55025,1000003.37,999994.1025,10989984.025,10989999.293392858,2.863609581791162
1000780.03,998634.9475,1003372,994099,1000034.15,999940.2374999999,1000041.849,999926.76425,1000010.95,999980.8375,1000022.721,999960.2382499999,999985.998,999997.9149285714,999938.413,1000032.43825,1000003.43,999993.9974999999,10989982.54,10990000.141964285,2.991373482909225
1000796.53,998606.0725,1000034.15,999940.2374999999,1003525.5,993830.375,1000042.803,999925.0947499999,1000023.071,999959.62575,1000011.2799999999,999980.26,999986.052,999997.6613214285,999937.174,1000033.14625,1000003.565,999993.76125,10989982.37,10990000.180178571,3.134524052563806
1000808.78,998584.635,1003664,993588.0000000001,1000034.15,999940.2374999999,1000043.701,999923.52325,1000011.4,999980.0499999999,1000023.471,999958.92575,999984.668,999998.4521785715,999933.0869999999,1000035.4816785714,1000003.63,999993.6475,10989980.584999999,10990001.200178571,3.2645361555144405
1000816.78,998570.635,1003811,993330.75,1000034.15,999940.2374999999,1000045.413,999920.52725,1000024.867,999956.4827500001,1000011.99,999979.0175,999983.867,999998.7920357143,999929.703,1000037.4153928572,1000003.7350000001,999993.4637499999,10989980.01,10990001.021964286,3.4098549976612516
1000844.7799999999,998521.635,1003948,993091,1000034.15,999940.2374999999,1000047.2010000001,999917.39825,1000025.379,999955.58675,1000012.8800000001,999977.46,999983.797,999998.65525,999927.723,1000038.5468214286,1000003.835,999993.28875,10989979.625000002,10990001.230178572,3.5752521362007297
1000859.905,998495.16625,1000034.15,999940.2374999999,1004079.25,992861.3124999999,1000049.043,999914.17475,1000025.76,999954.92,1000013.4500000001,999976.4625,999984.088,999997.9751071429,1000003.905,999993.16625,999924.922,1000040.1473928572,10989979.174999999,10990001.463750001,3.7304123850258555
1000866.78,998483.135,1000034.2019999999,999940.1465,1004201.25,992647.8125,1000050.601,999911.4482499999,1000026.725,999953.2312500001,1000013.77,999975.9025000001,999984.503,999997.2311785715,999923.9619999999,1000040.6959642856,1000004.04,999992.93,10989979.64,10990000.638214285,3.877652649554501
1000878.405,998462.79125,1004329,992424.2499999999,1000034.8139999999,999939.0755,1000027.838,999951.2835,1000014.05,999975.4125,1000051.4630000001,999909.93975,999985.123,999996.1461785714,10989980.455,10989999.211964285,1000004.1000000001,999992.825,999923.823,1000040.7459285714,4.047077294290362
1000887.28,998447.26,1004406.0000000001,992289.5,1000036.812,999935.579,1000052.4530000001,999908.20725,1000028.624,999949.908,999986.118,999994.4049285714,1000014.32,999974.94,999924.008,1000040.4221785715,1000004.24,999992.58,10989981.215,10989997.881964285,4.161061755266999
1000893.78,998435.885,1000039.0210000001,999931.71325,1004475.2499999999,992168.3125,1000029.1379999999,999949.0085,1000053.583,999906.2297499999,1000014.79,999974.1174999999,999987.313,999992.3136785715,999924.1549999999,1000040.1649285714,1000004.305,999992.4662499999,10989982.014999999,10989996.481964286,4.266869715678031
1000901.28,998422.76,1000041.542,999927.3015000001,1004544,992048,1000054.7159999999,999904.247,1000029.51,999948.3574999999,1000014.9199999999,999973.8899999999,999989.033,999989.3036785715,999924.3319999999,1000039.8551785714,1000004.425,999992.2562500001,10989983.309999999,10989994.215714287,4.378486797180066
1000907.405,998412.04125,1000055.883,999902.20475,1000043.8369999999,999923.28525,1004612.25,991928.5625,1000029.86,999947.745,1000015.0900000001,999973.5925,999989.608,999988.2974285714,999924.49,1000039.5786785714,10989983.725000001,10989993.489464287,1000004.51,999992.1075,4.48850904770519
1000913.78,998400.885,1000045.9500000001,999919.5875,1004680.5,991809.125,1000057.036,999900.1869999999,1000030.173,999947.19725,1000015.1599999999,999973.4700000001,999990.1229999999,999987.3961785714,999924.643,1000039.3109285714,1000004.595,999991.95875,10989983.895,10989993.191964285,4.601980510196932
1000926.78,998378.135,1004741.4999999999,991702.375,1000047.517,999916.84525,1000030.5,999946.625,1000058.163,999898.21475,1000015.27,999973.2775,999990.712,999986.3654285715,999924.813,1000039.0134285714,1000004.7100000001,999991.7575,10989984.13,10989992.780714285,4.7182082924132835
1000934.78,998364.135,1000049.116,999914.047,1004803.2500000001,991594.3125,1000059.2930000001,999896.23725,1000030.85,999946.0125000001,1000015.41,999973.0325000001,999991.233,999985.4536785715,999924.963,1000038.7509285714,1000004.7749999999,999991.64375,10989984.450000001,10989992.220714284,4.832159456855363
1000941.28,998352.76,1004862.25,991491.0625,1000031.1919999999,999945.414,1000050.738,999911.2085,1000060.456,999894.202,1000015.49,999972.8925,999991.5430000001,999984.9111785714,999925.1420000001,1000038.4376785714,1000004.91,999991.4075,10989984.780000001,10989991.643214285,4.9431215839652785
1000948.78,998339.635,1004920.75,991388.6875000001,1000052.2919999999,999908.489,1000061.373,999892.59725,1000031.578,999944.7385,1000015.61,999972.6825,999991.7320000001,999984.5804285714,999925.2760000001,1000038.2031785714,1000004.975,999991.29375,10989985.03,10989991.205714285,5.057811979353985
1000955.28,998328.26,1000053.597,999906.20525,1004978.75,991287.1875,1000062.306,999890.9645,1000032.1610000001,999943.7182499999,1000016.26,999971.545,999991.808,999984.4368214285,1000005.1,999991.0750000001,999925.222,1000038.2198928571,10989984.875,10989991.253035715,5.173715172402223
1000961.28,998317.76,1005035,991188.75,1000054.8720000001,999903.974,1000063.681,999888.55825,1000032.602,999942.9465000001,1000016.5,999971.125,999991.718,999984.2996785714,999924.983,1000038.3564642858,1000005.1699999999,999990.9524999999,10989984.57,10989991.309464285,5.28853858355332
1000976.405,998291.29125,1005096.75,991080.6875,1000055.1179999999,999903.5435,1000033.068,999942.131,999990.503,999984.9821785714,1000065.13,999886.0225,1000017.1299999999,999970.0225000001,999923.617,1000039.1370357142,1000005.265,999990.78625,10989983.33,10989992.018035714,5.428410386009853
1000055.1259999999,999903.5295000001,1000984.405,998277.29125,1005186.25,990924.0625,1000066.0210000001,999884.4632499999,1000033.76,999940.92,1000017.65,999969.1125,999988.563,999986.09075,10989981.065,10989993.312321428,999920.178,1000041.1021785715,1000005.37,999990.6025,5.606509456584037
1000989.905,998267.66625,1005279.4999999999,990760.875,1000034.689,999939.2942499999,1000066.921,999882.88825,1000055.1259999999,999903.5295000001,999986.143,999987.4736071428,1000017.84,999968.78,999914.952,1000044.0884642857,1000005.4349999999,999990.48875,10989977.965000002,10989995.08375,5.790465261447676
1000997.2799999999,998254.76,1005408.5,990535.125,1000055.1259999999,999903.5295000001,1000068.154,999880.7305,1000036.502,999936.1215,1000017.98,999968.535,999983.757,999988.8370357143,1000005.57,999990.2525000001,999909.797,1000047.0341785714,10989975.715,10989996.32232143,6.070317689250511
1001009.2799999999,998233.7599999999,1005510.5,990356.625,1000055.1259999999,999903.5295000001,1000069.819,999877.81675,1000036.971,999935.30075,1000018.11,999968.3075,999981.024,999990.3846071429,999903.632,1000050.5570357143,1000005.63,999990.1475,10989972.61,10989998.096607143,6.311781739610587
1000055.1259999999,999903.5295000001,1001015.28,998223.26,1000071.215,999875.37375,1005621.75,990161.9375,1000037.393,999934.5622500001,1000018.1799999999,999968.185,999978.944,999991.4565,999895.8849999999,1000054.9838928572,1000005.7649999999,999989.91125,10989970.215,10989999.465178572,6.575288613298478
1001038.03,998183.4475,1000055.1259999999,999903.5295000001,1005741.25,989952.8125000001,1000072.5959999999,999872.9569999999,1000037.8130000001,999933.82725,1000018.74,999967.205,999976.543,999992.7931428571,999889.468,1000058.65075,1000005.835,999989.7887500001,10989968.15,10990000.645178573,6.9277950089525655
1001047.155,998167.47875,1000055.1259999999,999903.5295000001,1005867.5,989731.875,1000073.671,999871.07575,1000038.1900000001,999933.1675,1000019.09,999966.5924999999,999973.853,999994.3302857144,999882.436,1000062.6690357144,1000005.9450000001,999989.5962500001,10989966.254999999,10990001.728035714,7.2873877908039395
1001053.1549999999,998156.97875,1000055.1259999999,999903.5295000001,1005967,989557.75,1000074.756,999869.177,1000038.563,999932.5147500001,1000019.24,999966.3300000001,999973.124,999994.3697142857,999875.898,1000066.4050357143,1000006.04,999989.43,10989964.785,10990002.568035714,7.5903672373285405
1001060.53,998144.0725,1000055.1259999999,999903.5295000001,1006064.75,989386.6875,1000039.01,999931.7325,1000076.3049999999,999866.46625,1000019.3800000001,999966.085,999972.118,999994.8620714286,999870.5719999999,1000069.4484642857,1000006.12,999989.29,10989963.97,10990003.03375,7.919167856305991
1001067.1549999999,998132.47875,1000055.1379999999,999903.5085,1006166.25,989209.0625,1000077.271,999864.77575,1000019.9700000001,999965.0525,1000039.4,999931.0499999999,999971.708,999994.9561071428,999866.978,1000071.5021785714,1000006.25,999989.0625,10989963.72,10990003.176607143,8.291412863732699
1001073.53,998121.3225,1006266.7500000001,989033.1875,1000078.768,999862.1560000001,1000039.8400000001,999930.28,1000055.189,999903.41925,1000020.65,999963.8625,999972.167,999994.1045357143,999865.693,1000072.2364642858,1000006.3150000001,999988.94875,10989963.98,10990002.715714287,8.70407967794967
1001086.155,998099.2287499999,1006349.0000000001,988889.25,1000079.791,999860.36575,1000055.493,999902.88725,1000040.328,999929.426,1000021.36,999962.62,999972.8879999999,999992.8427857143,999865.634,1000072.1923928572,1000006.44,999988.73,10989965,10990000.930714287,9.10959230291548
1001095.03,998083.6975,1000055.972,999902.049,1006417.2500000001,988769.8125,1000080.863,999858.48975,1000040.95,999928.3375,1000022.1,999961.325,999974.4330000001,999990.1390357143,999865.802,1000071.8983928572,1000006.515,999988.5987499999,10989965.61,10989999.863214286,9.471228494387075
1001105.03,998066.1975,1000056.9369999999,999900.36025,1006477,988665.25,1000081.992,999856.514,1000041.478,999927.4135,1000022.46,999960.695,999976.328,999986.8227857142,1000006.625,999988.4062500001,999866.0070000001,1000071.539642857,10989966.209999999,10989998.813214285,9.824435872644298
1001112.532,998053.069,1006537,988560.25,1000058.4619999999,999897.6915000001,1000041.9419999999,999926.6015,1000083.1520000001,999854.4839999999,1000022.5800000001,999960.485,999977.7329999999,999984.3640357143,999866.344,1000070.9498928571,1000006.715,999988.24875,10989966.66,10989998.025714286,10.187818283341967
1001119.1549999999,998041.47875,1000059.9400000001,999895.105,1000084.38,999852.335,1006596.5,988456.125,1000042.289,999925.99425,1000022.87,999959.9775,999978.528,999982.9727857142,999866.543,1000070.6016428571,1000006.815,999988.07375,10989966.935,10989997.544464286,10.562640309542957
1000061.398,999892.5535,1006656,988352,1001125.53,998030.3225,1000023.0199999999,999959.715,999980.193,999980.0590357143,999866.747,1000070.2446428571,1000085.482,999850.4064999999,1000042.602,999925.4465,1000006.92,999987.8899999999,10989967.19,10989997.098214285,10.963461378020979
1001139.53,998005.8225,1006715.5,988247.875,1000086.64,999848.38,1000062.8659999999,999889.9845,1000042.94,999924.855,1000023.15,999959.4874999999,1000007.015,999987.72375,999981.708,999977.4077857143,999866.901,1000069.9751428572,10989967.440000001,10989996.660714285,11.437930839782764
1001148.1630000001,997990.71475,1006774.5,988144.625,1000064.378,999887.3385000001,1000087.732,999846.469,1000043.28,999924.26,1000023.2200000001,999959.365,999982.308,999976.3577857143,999867.091,1000069.6426428572,1000007.115,999987.5487500001,10989967.65,10989996.293214286,11.90299113723333
1001154.532,997979.569,1000065.859,999884.74675,1006834.25,988040.0624999999,1000088.931,999844.37075,1000043.62,999923.665,1000023.3099999999,999959.2075,999982.853,999975.4040357142,999867.2479999999,1000069.3678928572,10989967.895,10989995.864464285,1000007.215,999987.37375,12.39145214377672
1001162.036,997966.437,1000089.8879999999,999842.696,1006894.4999999999,987934.625,1000067.2980000001,999882.2285000001,1000043.9909999999,999923.0157499999,1000023.455,999958.9537500001,999983.158,999974.8702857143,999867.4130000001,1000069.0791428572,1000007.295,999987.23375,10989968.15,10989995.418214286,12.925420435553564
1001168.0360000001,997955.9369999999,1006954.25,987830.0624999999,1000068.5270000001,999880.07775,1000044.379,999922.33675,1000090.837,999841.03525,1000023.93,999958.1224999999,999983.257,999974.6970357143,999867.331,1000069.1118571429,1000007.4149999999,999987.0237499999,10989968.12,10989995.405892856,13.479876679919602
1007011.5000000001,987729.875,1000069.2980000001,999878.7285,1000044.957,999921.32525,1001174.532,997944.5689999999,1000091.747,999839.44275,1000024.4450000001,999957.22125,999983.304,999974.2270357143,999867.068,1000069.2114642857,1000007.48,999986.9099999999,10989967.760000002,10989995.540892856,14.052461678700507
1001187.53,997921.8224999999,1000069.3289999999,999878.67425,1000092.667,999837.8327500001,1007066,987634.5000000001,1000045.508,999920.361,1000024.61,999956.9325,999983.573,999973.2070714285,999865.5950000001,1000070.0531785714,1000007.615,999986.67375,10989966.515,10989996.252321428,14.679384550128622
1001197.163,997904.96475,1000093.5279999999,999836.326,1000069.3289999999,999878.67425,1000046.02,999919.465,1007123.75,987533.4375,1000024.76,999956.6699999999,999982.429,999973.8254285714,999862.522,1000071.8091785713,1000007.68,999986.5599999999,10989964.38,10989997.472321428,15.3157690103397
1001202.655,997895.35375,1000069.3289999999,999878.67425,1000094.5120000001,999834.6039999999,1007180.2499999999,987434.5625,1000046.48,999918.6599999999,1000024.9349999999,999956.36375,999981.289,999974.3224642857,999857.636,1000074.6011785715,1000007.7949999999,999986.3587499999,10989961.479999999,10989999.129464285,15.916846171744039
1001210.538,997881.5585,1007232,987344,1000069.3289999999,999878.67425,1000096.603,999830.94475,1000047.527,999916.82775,1000025.13,999956.0225,999980.5830000001,999974.5514642857,999851.252,1000078.2491785715,1000007.88,999986.2100000001,10989958.524999999,10990000.818035714,16.540574597176693
1001219.03,997866.6975,1007288,987246,1000069.3289999999,999878.67425,1000098.235,999828.08875,1000048.243,999915.57475,1000025.57,999955.2525,999979.432,999974.9145357143,999846.471,1000080.9811785714,1000007.9600000001,999986.07,10989955.35,10990002.632321427,17.27670934660327
1001228.536,997850.062,1000069.3289999999,999878.67425,1007339,987156.75,1000099.7660000001,999825.4095000001,1000048.9,999914.4249999999,1000025.8450000001,999954.77125,999976.612,999976.5259642857,1000008.085,999985.85125,999839.6170000001,1000084.89775,10989952.27,10990004.392321428,17.965667200848113
1001242.5380000001,997825.5584999999,1007389.5,987068.375,1000100.72,999823.74,1000069.3289999999,999878.67425,1000049.3099999999,999913.7075,1000026.725,999953.2312500001,999974.348,999977.8196785714,999832.274,1000089.09375,1000008.15,999985.7374999999,10989949.649999999,10990005.889464285,18.769059996893347
1001257.0299999999,997800.1975,1007442.75,986975.1875,1000101.6179999999,999822.1684999999,1000069.3289999999,999878.67425,1000049.73,999912.9724999999,999973.998,999977.6177857143,1000027.43,999951.9974999999,999825.6229999999,1000092.8943214285,1000008.29,999985.4924999999,10989947.72,10990006.992321428,19.742507278487896
1001270.0299999999,997777.4475,1000069.3289999999,999878.67425,1007496.75,986880.6875,1000103.33,999819.1725,1000050.4469999999,999911.71775,1000027.73,999951.4725,999972.897,999978.1656071428,999819.89,1000096.1703214286,1000008.35,999985.3875000001,10989946.32,10990007.792321429,20.82172650691092
1001284.911,997751.40575,1007553,986782.25,1000105.118,999816.0435,1000050.959,999910.8217500001,1000069.3289999999,999878.67425,1000028.335,999950.4137500001,999971.983,999978.5217142857,999815.588,1000098.6286071428,1000008.485,999985.1512500001,10989945.59,10990008.197678572,22.14780788067547
1001298.1630000001,997728.2147499999,1000069.3369999999,999878.6602500001,1007612.2500000001,986678.5625,1000106.96,999812.8200000001,1000051.4,999910.05,1000028.875,999949.46875,999972.157,999977.5984642857,999812.678,1000100.2914642857,1000008.56,999985.02,10989945.805,10990007.544464286,23.744206613680433
1001309.911,997707.6557499999,1000069.368,999878.606,1007672.5,986573.1250000001,1000108.518,999810.0935,1000052.2520000001,999908.559,1000029.06,999949.145,999971.927,999977.7298928571,999811.027,1000101.2348928571,1000008.6749999999,999984.81875,10989945.965,10990007.264464285,25.569988695107636
1001329.9130000001,997672.65225,1000070.585,999876.4762500001,1007735.25,986463.3125,1000053.238,999906.8335000001,1000109.38,999808.585,1000029.31,999948.7074999999,999972.2779999999,999977.115642857,999811.0029999999,1000101.172,1000008.765,999984.66125,10989946.340000002,10990006.608214287,28.11094086851284
1001343.5319999999,997648.819,1007797.5,986354.375,1000071.622,999874.6615,1000110.37,999806.8525,1000054.0980000001,999905.3285,1000030.605,999946.44125,999972.787,999976.2248928571,999811.154,1000100.9077499999,1000008.86,999984.495,10989946.89,10990005.645714287,30.96036380413483
1007859.25,986246.3125,1001354.905,997628.91625,1000072.9779999999,999872.2885,1000111.5,999804.875,1000054.578,999904.4885,1000030.845,999946.02125,999973.4630000001,999975.0418928572,999811.4249999999,1000100.4334999999,1000008.9700000001,999984.3025,10989947.459999999,10990004.648214284,34.25223513393183
1001367.03,997607.6975,1000074.758,999869.1735,1007921.7499999999,986136.9375,1000112.6329999999,999802.89225,1000054.9519999999,999903.8339999999,1000031.45,999944.9625,999973.8979999999,999974.2806428571,999811.8080000001,1000099.76325,1000009.065,999984.1362500001,10989948.06,10990003.598214285,38.40034263493758
1000076.417,999866.2702500001,1000113.8,999800.85,1001378.53,997587.5725,1007983.25,986029.3125,1000055.3010000001,999903.22325,1000031.58,999944.735,999974.2570000001,999973.6523928571,999812.093,1000099.2644999999,1000009.165,999983.9612499999,10989948.700000001,10990002.478214286,43.45659903819715
1001390.03,997567.4475,1008042.9999999999,985924.75,1000077.904,999863.668,1000114.953,999798.83225,1000055.612,999902.679,1000031.7200000001,999944.49,999974.6140000001,999973.0276428572,999812.344,1000098.82525,1000009.27,999983.7775000001,10989949.145,10990001.699464284,49.76063041709224
1001408.5299999999,997535.0725,1000079.353,999861.13225,1008103.25,985819.3125,1000116.08,999796.86,1000055.94,999902.105,1000031.86,999944.245,999974.808,999972.6881428572,999812.508,1000098.53825,1000009.34,999983.6549999999,10989949.374999998,10990001.296964286,59.01457741669588
