household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
1000206.5,999793.3967500001,1000010.857,999989.1375715,1000727.7499999999,999271.886125,1000010.237,999989.7578815001,1000005.53,999994.467235,1000002.77,999997.228615,999993.448,1000006.5470690512,999983.727,1000016.2642007329,1000000.9299999999,999999.069535,10989992.515,10990007.479504809,1.2061641230681155
1000240.53,999759.349735,1000011.249,999988.7453755001,1000819,999180.5904999999,1000011.902,999988.092049,1000006.6479999999,999993.348676,1000003.01,999996.988495,999990.7220000001,1000009.2717067325,999976.253,1000023.7344656005,1000001.05,999998.949475,10989989.34,10990010.6529181,1.234626944635682
1000276.2799999999,999723.5818599999,1000011.728,999988.266136,1000911,999088.5445000001,1000013.298,999986.6953510001,1000007.112,999992.884444,1000003.22,999996.77839,999988.647,1000011.3456597534,999971.335,1000028.6500078293,1000001.13,999998.869435,10989987.085,10990012.906791165,1.2652926324574996
1000308.28,999691.56586,1000011.739,999988.2551305,1001026.75,998972.736625,1000014.679,999985.3136605001,1000007.5,999992.49625,1000003.48,999996.51826,999986.824,1000013.1677267144,999965.632,1000034.3501577544,1000001.215,999998.7843925,10989984.805,10990015.185651734,1.3018185419168862
1000340.286,999659.5438570001,1000011.767,999988.2271165,1001197.25,998802.151375,1000015.754,999984.238123,1000007.888,999992.1080560001,1000004.0800000001,999995.91796,999985.5179999999,1000014.473025053,999960.2779999999,1000039.7014820921,1000001.335,999998.6643325001,10989982.870000001,10990017.119684719,1.3549853076361609
1000368.2799999999,999631.5358600001,1001331.75,998667.584125,1000011.907,999988.0870465,1000016.839,999983.1525805,999984.4280000001,1000015.5623813501,1000008.26,999991.7358700001,1000004.6,999995.3977,1000001.4,999998.5993,999955.346,1000044.6310173246,10989981.315,10990018.673907608,1.3993780151115376
1000395.03,999604.7724850001,1001487.7500000001,998511.506125,1000012.017,999987.9769915,1000018.3879999999,999981.602806,1000008.709,999991.2866455,1000005.25,999994.7473749999,999983.292,1000016.6978036364,999950.87,1000049.104780443,1000001.5399999999,999998.45923,10989980.33,10990019.658415353,1.452058710910884
1000012.138,999987.855931,1000412.53,999587.2637349999,1001636.25,998362.931875,1000019.354,999980.6363230001,1000009.073,999990.9224634999,1000006.03,999993.966985,999982.5920000001,1000017.3974538114,999947.658,1000052.3151752456,1000001.605,999998.3941975,10989980.015,10990019.97322794,1.502403443243693
1000433.03,999566.753485,1001786.25,998212.8568749999,1000011.971,999988.0230144999,1000020.851,999979.1385745001,1000012.6510000001,999987.3426745,1000006.23,999993.766885,999982.652,1000017.3374188126,999947.2670000001,1000052.7059798434,1000001.735,999998.2641325,10989980.56,10990019.42795544,1.5587424942018233
1000456.53,999543.241735,1001930.4500000001,998068.584775,1000021.874,999978.115063,1000013.404,999986.589298,1000013.638,999986.355181,1000006.56,999993.43672,999982.968,1000017.0212608126,999947.308,1000052.6649303505,1000001.81,999998.1890949999,10989981.245,10990018.74261294,1.616524726469171
1000476.28,999523.48186,1002049,997949.9755000001,1000014.991,999985.0015045,1000022.946,999977.042527,1000014.8920000001,999985.100554,1000006.7699999999,999993.226615,999984.123,1000015.8656833126,999947.4859999999,1000052.4868413507,1000001.9099999999,999998.089045,10989981.985000001,10990018.00224294,1.6669821441411006
1000493.78,999505.97311,1002116.25,997882.691875,1000024.075,999975.9129625,1000015.645,999984.3471775,1000006.93,999993.066535,1000017.081,999982.9104594999,999984.8380000001,1000015.1503258126,999947.6440000001,1000052.3287623505,1000002.015,999997.9839925,10989982.7,10990017.28688544,1.6995919194947264
1000513.5299999999,999486.213235,1002181.25,997817.659375,1000025.235,999974.7523825,1000020.622,999979.367689,1000007.07,999992.9264649999,1000016.1699999999,999983.821915,999985.223,1000014.7651333126,999947.803,1000052.1696828505,1000002.1050000001,999997.8939475,10989983.360000001,10990016.62655544,1.7333207818317522
1000533.78,999465.95311,1002247,997751.8765,1000023.247,999976.7413765,1000016.513,999983.4787435,1000026.4630000001,999973.5237685001,1000007.21,999992.786395,999985.5229999999,1000014.4649833126,999947.982,1000051.9905933505,1000002.215,999997.7838925,10989983.805,10990016.18133294,1.7678876443169442
1000554.78,999444.94261,1000025.0889999999,999974.8984555,1002312.25,997686.5938749999,1000027.565,999972.4212175,1000016.83,999983.161585,1000007.31,999992.686345,999985.822,1000014.1658338126,999948.13,1000051.8425193506,1000002.3,999997.69885,10989984.025,10990015.961222941,1.8029441680574583
1000576.78,999422.93161,1000026.758,999973.2286210001,1000028.7230000001,999971.2626385,1002370.25,997628.5648749999,1000017.1290000001,999982.8624355,1000007.37,999992.626315,999986.093,1000013.8946983126,999948.314,1000051.6584273506,1000002.395,999997.6038025,10989984.28,10990015.70609544,1.8363342915700331
1002429,997569.7855,1000029.815,999970.1700925,1000017.462,999982.5292689999,1000028.4550000001,999971.5307725,1000595.03,999404.672485,1000007.46,999992.5362699999,999948.4650000001,1000051.5073518506,999986.343,1000013.6445733126,1000002.495,999997.5037525,10989984.540000001,10990015.445965441,1.869286396716803
1000610.53,999389.164735,1000030.154,999969.830923,1002486,997512.7570000001,1000017.777,999982.2141115,1000031.014,999968.970493,1000007.61,999992.3861949999,999986.582,1000013.4054538126,999948.642,1000051.3302633506,1000002.58,999997.41871,10989984.75,10990015.235860439,1.9011604200733105
1000626.53,999373.1567350001,1002544.25,997454.477875,1000031.814,999968.170093,1000018.11,999981.8809450001,1000031.9709999999,999968.0130145,999986.8779999999,1000013.1093058126,1000007.7899999999,999992.206105,999948.795,1000051.1771868506,1000002.685,999997.3136575,10989984.975000001,10990015.010747941,1.9344327433953759
1000643.2799999999,999356.39836,1002602,997396.699,1000032.92,999967.06354,1000018.5580000001,999981.432721,1000033.198,999966.785401,999987.203,1000012.7841433126,1000008.0099999999,999991.9859949999,999948.881,1000051.0911338531,10989985.795,10990014.190337941,1000002.77,999997.228615,1.9687669255793678
1000658.03,999341.640985,1000033.9890000001,999965.9940055,1002661.5,997337.16925,1000019.3720000001,999980.618314,1000033.83,999966.153085,1000008.7,999991.29565,999987.608,1000012.3789408127,999948.779,1000051.1930758803,1000002.875,999997.1235625,10989986.344999999,10990013.64006294,2.003731667345547
1000680.2799999999,999319.3798600001,1002742.5,997256.12875,1000034.095,999965.8879524999,1000034.75,999965.232625,1000020.672,999979.317664,1000009.15,999990.845425,999988.328,1000011.6585808126,999948.627,1000051.3449899207,1000002.97,999997.028515,10989986.435,10990013.549997944,2.0526907006282986
1000700.28,999299.36986,1000034.15,999965.8329249999,1002854.75,997143.8226249999,1000035.611,999964.3711945,1000021.35,999978.639325,999989.03,1000010.9560808497,1000009.3,999990.69535,999947.562,1000052.4094576868,1000003.06,999996.9384699999,10989986.014999999,10990013.96978805,2.116096504492292
1000717.0299999999,999282.611485,1002964.5,997034.01775,1000034.15,999965.8329249999,1000036.5950000001,999963.3867024999,1000021.73,999978.2591350001,1000009.56,999990.43522,999988.463,1000011.5227684987,999945.791,1000054.1795726295,1000003.1649999999,999996.8334175,10989985.3,10990014.684380742,2.178083129764821
1000736.78,999262.8516099999,1000034.15,999965.8329249999,1003077.5,996920.96125,1000038.686,999961.294657,1000022.051,999977.9379745,1000010.6499999999,999989.344675,999987.939,1000012.0464166522,999943.983,1000055.9866690813,1000003.23,999996.768385,10989984.76,10990015.224070886,2.246938708845894
1000761.2799999999,999238.3393600001,1000034.15,999965.8329249999,1003227,996771.3865,1000040.318,999959.661841,1000022.3620000001,999977.626819,1000010.78,999989.21461,999941.7170000001,1000058.2515366473,999987.224,1000012.7610593309,1000003.37,999996.628315,10989984.025,10990015.958673578,2.340492203019816
1000034.15,999965.8329249999,1003372,996626.314,1000041.849,999958.1300755,1000022.721,999977.2676395001,1000780.03,999219.579985,999985.998,1000013.9864466372,1000010.95,999989.044525,999938.413,1000061.553885473,1000003.43,999996.568285,10989982.54,10990017.442931449,2.4321338888618342
1000796.53,999203.071735,1000034.15,999965.8329249999,1003525.5,996472.73725,1000042.803,999957.1755985,1000023.071,999976.9174645,1000011.2799999999,999988.71436,999986.052,1000013.9322846709,999937.174,1000062.7922662826,1000003.565,999996.4332175,10989982.37,10990017.612796502,2.535531139971326
1000808.78,999190.8156099999,1000034.15,999965.8329249999,1003664,996334.1680000001,1000043.701,999956.2771495001,1000023.471,999976.5172645,1000011.4,999988.5943,999984.668,1000015.3155930167,999933.0869999999,1000066.8772238038,1000003.63,999996.368185,10989980.584999999,10990019.39690445,2.628528479987835
1000816.78,999182.8116100001,1000024.867,999975.1205665,1000011.99,999988.004005,1000034.15,999965.8329249999,1003811,996187.0945,1000045.413,999954.5642935,999983.867,1000016.1160927418,999929.703,1000070.2595326494,1000003.7350000001,999996.2631325,10989980.01,10990019.9711872,2.732854930994216
1000844.7799999999,999154.7976099999,1000034.15,999965.8329249999,1003948,996050.0260000001,1000025.379,999974.6083104999,1000047.2010000001,999952.7753994999,1000012.8800000001,999987.1135600001,999983.797,1000016.1859077968,999927.723,1000072.2385431442,1000003.835,999996.1630825001,10989979.625000002,10990020.355984798,2.8521005110628175
1000859.905,999139.6650474999,1000034.15,999965.8329249999,1004079.25,995918.710375,1000049.043,999950.9324785,1000025.76,999974.2271199999,999984.088,1000015.8946173332,1000013.4500000001,999986.543275,999924.922,1000075.0381433441,1000003.905,999996.0930475001,10989979.174999999,10990020.805739915,2.9637760566259637
1000866.78,999132.7866100001,1000034.2019999999,999965.780899,1000013.77,999986.223115,1000026.725,999973.2616375,999984.503,1000015.4793948369,1004201.25,995796.6493749999,1000050.601,999949.3736995,999923.9619999999,1000075.997663584,1000004.04,999995.9579800001,10989979.64,10990020.34049742,3.070112165048725
1000878.405,999121.1557975,1000034.8139999999,999965.1685929999,1004329,995668.8355,1000051.4630000001,999948.5112685,1000027.838,999972.1480810001,1000014.05,999985.942975,999985.123,1000014.8590848368,999923.823,1000076.136569125,10989980.455,10990019.52508992,1000004.1000000001,999995.89795,3.1926316847556184
1000887.28,999112.27636,1000036.812,999963.1695940001,1004406.0000000001,995591.797,1000028.624,999971.3616879999,1000052.4530000001,999947.5207735001,1000014.32,999985.67284,999986.118,1000013.8635873368,10989981.215,10990018.764709918,999924.008,1000075.9514766249,1000004.24,999995.7578799999,3.2750787232592566
1000893.78,999105.7731100001,1000039.0210000001,999960.9594895,1004475.2499999999,995522.512375,1000053.583,999946.3902085,1000029.1379999999,999970.847431,1000014.79,999985.202605,999987.313,1000012.6679898368,999924.1549999999,1000075.804403125,1000004.305,999995.6928475001,10989982.014999999,10990017.96430992,3.3516115498503116
1000901.28,999098.2693599999,1000041.542,999958.437229,1004544,995453.728,1000054.7159999999,999945.256642,1000029.51,999970.475245,1000014.9199999999,999985.0725400001,999989.033,1000010.9471298368,999924.3319999999,1000075.627314625,1000004.425,999995.5727875,10989983.309999999,10990016.66866242,3.4323462196238363
1000043.8369999999,999956.1410815,1000907.405,999092.1412975,1004612.25,995385.443875,1000029.86,999970.1250700001,1000055.883,999944.0890584999,1000015.0900000001,999984.902455,999989.608,1000010.3718423368,1000004.51,999995.487745,10989983.725000001,10990016.253454918,999924.49,1000075.4692356249,3.5119273190787976
1000913.78,999085.7631099999,1000045.9500000001,999954.027025,1004680.5,995317.15975,1000030.173,999969.8119135,1000057.036,999942.9354820001,1000015.1599999999,999984.83242,999990.1229999999,1000009.8565848367,999924.643,1000075.316159125,1000004.595,999995.4027025,10989983.895,10990016.083369918,3.594003296426608
1000926.78,999072.7566099999,1000047.517,999952.4592415,1004741.4999999999,995256.12925,1000058.163,999941.8079185,1000015.27,999984.7223649999,1000030.5,999969.4847500001,999990.712,1000009.2672903369,999924.813,1000075.1460741248,1000004.7100000001,999995.2876449999,10989984.13,10990015.848252418,3.678072970077547
1000934.78,999064.75261,1004803.2500000001,995194.3483750001,1000049.116,999950.8594419999,1000059.2930000001,999940.6773535,1000030.85,999969.1345749999,1000015.41,999984.582295,999991.233,1000008.7460298369,999924.963,1000074.995999125,1000004.7749999999,999995.2226125001,10989984.450000001,10990015.52809242,3.760495924590762
1000941.28,999058.24936,1004862.25,995135.3188750001,1000050.738,999949.236631,1000060.456,999939.513772,1000031.1919999999,999968.7924040001,1000015.49,999984.5022549999,999991.5430000001,1000008.4358748369,999925.1420000001,1000074.8169096248,1000004.91,999995.087545,10989984.780000001,10990015.19792742,3.8407568539129784
1000948.78,999050.74561,1000052.2919999999,999947.681854,1000031.578,999968.4062109999,1004920.75,995076.789625,1000061.373,999938.5963135001,1000015.61,999984.3821950001,999991.7320000001,1000008.2467803368,1000004.975,999995.0225124999,999925.2760000001,1000074.682842625,10989985.03,10990014.947802419,3.9237145076456956
1000955.28,999044.2423599999,1000053.597,999946.3762015001,1004978.75,995018.760625,1000062.306,999937.662847,1000032.1610000001,999967.8229195,1000016.26,999983.73187,999991.808,1000008.170733339,999925.222,1000074.7368036414,1000005.1,999994.8974499999,10989984.875,10990015.102689967,4.0074929136443584
1000961.28,999038.23936,1005035,994962.4825,1000063.681,999936.2871595001,1000054.8720000001,999945.100564,1000032.602,999967.381699,999991.718,1000008.2605284016,1000016.5,999983.49175,999924.983,1000074.9756842011,1000005.1699999999,999994.827415,10989984.57,10990015.407437567,4.090352130974828
1000976.405,999023.1067975,1005096.75,994900.701625,1000065.13,999934.837435,1000055.1179999999,999944.8544409999,1000033.068,999966.915466,1000017.1299999999,999982.861435,999990.503,1000009.4749112076,999923.617,1000076.3410015424,1000005.265,999994.7323675,10989983.33,10990016.646817878,4.190672536298399
1000984.405,999015.1027975,1000055.1259999999,999944.846437,1005186.25,994811.1568750001,1000066.0210000001,999933.9459895,1000033.76,999966.22312,1000017.65,999982.3411750001,999988.563,1000011.4139416924,999920.178,1000079.7782829017,1000005.37,999994.627315,10989981.065,10990018.910685943,4.317737549875562
1000989.905,999009.6000475,1000055.1259999999,999944.846437,1005279.4999999999,994717.86025,1000066.921,999933.0455395,1000034.689,999965.2936554999,1000017.84,999982.15108,999986.143,1000013.832732297,999914.952,1000085.0016712076,1000005.4349999999,999994.5622825,10989977.965000002,10990022.009136718,4.448233803667728
1000997.2799999999,999002.22136,1005408.5,994588.7957499999,1000055.1259999999,999944.846437,1000068.154,999931.8119229999,1000036.502,999963.479749,1000017.98,999982.01101,999983.757,1000016.2175398933,999909.797,1000090.1540949958,1000005.57,999994.4272149999,10989975.715,10990024.25797229,4.648093696363395
1001009.2799999999,998990.2153599999,1005510.5,994486.7447500001,1000055.1259999999,999944.846437,1000069.819,999930.1460904999,1000036.971,999963.0105145001,1000018.11,999981.8809450001,999981.024,1000018.9491620791,1000005.63,999994.367185,999903.632,1000096.3160140363,10989972.61,10990027.361420566,4.819530375695847
1001015.28,998984.21236,1000055.1259999999,999944.846437,1005621.75,994375.4391249999,1000071.215,999928.7493925,1000037.393,999962.5883035,1000018.1799999999,999981.81091,1000005.7649999999,999994.2321174999,999895.8849999999,1000104.0591424721,999978.944,1000021.0280236236,10989970.215,10990029.755223664,5.006619318248728
1001038.03,998961.450985,1000072.5959999999,999927.367702,1000055.1259999999,999944.846437,1000037.8130000001,999962.1680935001,1005741.25,994255.879375,1000018.74,999981.25063,999976.543,1000023.4277937311,999889.468,1000110.4729355755,1000005.835,999994.1620824999,10989968.15,10990031.81919168,5.2580706821892
1001047.155,998952.3214225001,1005867.5,994129.5662499999,1000055.1259999999,999944.846437,1000073.671,999926.2921645001,1000038.1900000001,999961.790905,1000019.09,999980.900455,999973.853,1000026.1164494033,999882.436,1000117.5014213326,1000005.9450000001,999994.0520275,10989966.254999999,10990033.713244652,5.514203146208238
1001053.1549999999,998946.3184225,1000055.1259999999,999944.846437,1005967,994030.0165,1000074.756,999925.206622,1000038.563,999961.4177185,1000019.24,999980.75038,999973.124,1000026.8447651655,999875.898,1000124.0361539662,10989964.785,10990035.182510022,1000006.04,999993.95698,5.730023557696337
1001060.53,998938.939735,1000055.1259999999,999944.846437,1000039.01,999960.970495,1000076.3049999999,999923.6568475,1006064.75,993932.217625,1000019.3800000001,999980.61031,999972.118,1000027.8501924344,999870.5719999999,1000129.3594922972,1000006.12,999993.87694,10989963.97,10990035.997102726,5.96482068571801
1001067.1549999999,998932.3114225,1000055.1379999999,999944.8344309999,1006166.25,993830.666875,1000077.271,999922.6903645,1000039.4,999960.5803,1000019.9700000001,999980.020015,999971.708,1000028.2598685664,999866.978,1000132.9516961952,1000006.25,999993.746875,10989963.72,10990036.246977787,6.231632000481176
1001073.53,998925.933235,1006266.7500000001,993730.116625,1000078.768,999921.192616,1000039.8400000001,999960.1400799999,1000020.65,999979.339675,1000055.189,999944.7834055,999972.167,1000027.8005980767,999865.693,1000134.2360540163,1000006.3150000001,999993.6818425,10989963.98,10990035.986842789,6.528422533782252
1001086.155,998913.3019225,1000055.493,999944.4792534999,1000079.791,999920.1691045,1006349.0000000001,993647.8255,1000040.328,999959.6518359999,1000021.36,999978.62932,999972.8879999999,1000027.0792375768,999865.634,1000134.2949585476,1000006.44,999993.55678,10989965,10990034.966332788,6.820427198048405
1001095.03,998904.422485,1006417.2500000001,993579.541375,1000080.863,999919.0965685,1000055.972,999944.0000140001,1000040.95,999959.0295249999,1000022.1,999977.88895,999974.4330000001,1000025.5334650767,999865.802,1000134.1268745476,1000006.515,999993.4817425,10989965.61,10990034.356027788,7.080872548737998
1001105.03,998894.417485,1000056.9369999999,999943.0345315,1006477,993519.7614999999,1000081.992,999917.967004,1000041.478,999958.501261,1000022.46,999977.52877,999976.328,1000023.6375175768,999866.0070000001,1000133.9217720475,1000006.625,999993.3716874999,10989966.209999999,10990033.755727788,7.3352475854897605
1001112.532,998886.911734,1006537,993459.7315,1000083.1520000001,999916.8064240001,1000058.4619999999,999941.508769,1000041.9419999999,999958.037029,1000022.5800000001,999977.4087100001,999977.7329999999,1000022.2318150767,999866.344,1000133.5846035475,1000006.715,999993.2816425,10989966.66,10990033.305502787,7.5969505389565155
1001119.1549999999,998880.2854225,1006596.5,993400.20175,1000059.9400000001,999940.03003,1000084.38,999915.5778099999,1000042.289,999957.6898554999,1000022.87,999977.1185649999,999978.528,1000021.4364175767,999866.543,1000133.3855040475,1000006.815,999993.1815925001,10989966.935,10990033.030365288,7.8668921442556305
1001125.53,998873.907235,1000061.398,999938.571301,1006656,993340.672,1000085.482,999914.4752590001,1000042.602,999957.376699,1000023.0199999999,999976.96849,999980.193,1000019.7705850768,999866.747,1000133.1814020474,1000006.92,999993.07654,10989967.19,10990032.77523779,8.155557897864906
1001139.53,998859.9002350001,1000062.8659999999,999937.102567,1006715.5,993281.14225,1000086.64,999913.3166799999,1000042.94,999957.03853,1000023.15,999976.838425,999981.708,1000018.2548275767,999866.901,1000133.0273250475,1000007.015,999992.9814924999,10989967.440000001,10990032.525112787,8.497264199043443
1001148.1630000001,998851.2629185,1000064.378,999935.589811,1000087.732,999912.2241339999,1000043.28,999956.69836,1006774.5,993222.1127500001,1000023.2200000001,999976.76839,999982.308,1000017.6545275768,1000007.115,999992.8814425,999867.091,1000132.8372300474,10989967.65,10990032.315007789,8.832194151071855
1001154.532,998844.890734,1000065.859,999934.1080705001,1006834.25,993162.332875,1000088.931,999911.0245345001,1000043.62,999956.3581899999,1000023.3099999999,999976.678345,999982.853,1000017.1092550766,999867.2479999999,1000132.6801515475,1000007.215,999992.7813925,10989967.895,10990032.06988529,9.183976968023064
1001162.036,998837.382982,1006894.4999999999,993102.05275,1000067.2980000001,999932.6683510001,1000089.8879999999,999910.0670559999,1000043.9909999999,999955.9870045,1000023.455,999976.5332724999,999983.158,1000016.8041025767,999867.4130000001,1000132.5150690475,1000007.295,999992.7013525,10989968.15,10990031.814757789,9.56853349828358
1001168.0360000001,998831.3799820001,1000068.5270000001,999931.4387365,1006954.25,993042.272875,1000090.837,999909.1175815001,1000044.379,999955.5988105,1000023.93,999976.058035,999983.257,1000016.7050530767,999867.331,1000132.5970160709,1000007.4149999999,999992.5812924999,10989968.12,10990031.844717802,9.967775908812728
1000069.2980000001,999930.6673509999,1001174.532,998824.880734,1000044.957,999955.0205214999,1007011.5000000001,992984.99425,1000091.747,999908.2071265,1000024.4450000001,999975.5427775,999983.304,1000016.6577006589,999867.068,1000132.8598416474,1000007.48,999992.5162600001,10989967.760000002,10990032.204477908,10.379632255871188
1001187.53,998811.876235,1000069.3289999999,999930.6363355,1007066,992930.467,1000092.667,999907.2866665,1000045.508,999954.4692459999,1000024.61,999975.377695,999983.573,1000016.3881002753,999865.5950000001,1000134.3321055155,1000007.615,999992.3811925,10989966.515,10990033.448855719,10.829514166865206
1001197.163,998802.2384184999,1000069.3289999999,999930.6363355,1007123.75,992872.688125,1000093.5279999999,999906.425236,1000046.02,999953.95699,1000024.76,999975.22762,999982.429,1000017.5314985687,999862.522,1000137.4035697833,1000007.68,999992.3161599999,10989964.38,10990035.582788752,11.284422233744126
1001202.655,998796.7436725,1007180.2499999999,992816.159875,1000094.5120000001,999905.440744,1000069.3289999999,999930.6363355,1000046.48,999953.49676,1000024.9349999999,999975.0525325,999981.289,1000018.6707978863,999857.636,1000142.2871280042,1000007.7949999999,999992.2011025,10989961.479999999,10990038.481339475,11.712234961533692
1001210.538,998788.856731,1000069.3289999999,999930.6363355,1007232,992764.3840000001,1000096.603,999903.3486985001,1000047.527,999952.4492365,1000025.13,999974.857435,999980.5830000001,1000019.3762970996,999851.252,1000148.6679375995,1000007.88,999992.11606,10989958.524999999,10990041.434862716,12.155380296288433
1001219.03,998780.3604850001,1000069.3289999999,999930.6363355,1007288,992708.356,1000098.235,999901.7158825,1000048.243,999951.7328785,1000025.57,999974.417215,999846.471,1000153.446548294,999979.432,1000020.5264719498,1000007.9600000001,999992.03602,10989955.35,10990044.608276008,12.679443022502946
1001228.536,998770.849732,1000099.7660000001,999900.1841170001,1007339,992657.3305,1000069.3289999999,999930.6363355,1000025.8450000001,999974.1420775,1000048.9,999951.07555,999976.612,1000023.3450626543,999839.6170000001,1000160.2971230068,1000008.085,999991.9109575,10989952.27,10990047.686736777,13.167149519886735
1001242.5380000001,998756.8407310001,1007389.5,992606.80525,1000069.3289999999,999930.6363355,1000100.72,999899.22964,1000049.3099999999,999950.665345,1000026.725,999973.2616375,999974.348,1000025.6079312201,999832.274,1000167.6364533416,1000008.15,999991.8459249999,10989949.649999999,10990050.305427432,13.736846957843015
1000069.3289999999,999930.6363355,1000101.6179999999,999898.331191,1001257.0299999999,998742.341485,1000049.73,999950.2451350001,1007442.75,992553.5286249999,1000027.43,999972.556285,999973.998,1000025.9574153929,1000008.29,999991.705855,10989947.72,10990052.234462915,999825.6229999999,1000174.2841295035,14.42995666788192
1001270.0299999999,998729.334985,1000069.3289999999,999930.6363355,1007496.75,992499.5016249999,1000050.4469999999,999949.5277765,1000103.33,999896.6183349999,1000027.73,999972.2561349999,999972.897,1000027.0577961851,999819.89,1000180.0142644361,1000008.35,999991.645825,10989946.32,10990053.633763263,15.199095298033148
1001284.911,998714.4465445,1000069.3289999999,999930.6363355,1007553,992443.2235,1000105.118,999894.829441,1000050.959,999949.0155205,1000028.335,999971.6508325001,999971.983,1000027.9711984488,999815.588,1000184.314114511,1000008.485,999991.5107575,10989945.59,10990054.363388449,16.14640102364664
1001298.1630000001,998701.1879185,1000069.3369999999,999930.6283315,1007612.2500000001,992383.943875,1000106.96,999892.98652,1000051.4,999948.5743,1000028.875,999971.1105625001,999972.157,1000027.7965865799,999812.678,1000187.2226602382,1000008.56,999991.4357200001,10989945.805,10990054.14804601,17.288998120956165
1001309.911,998689.4340445,1000069.368,999930.5973159999,1000108.518,999891.4277410001,1007672.5,992323.66375,1000052.2520000001,999947.721874,999971.927,1000028.0264716374,999811.027,1000188.8728351507,1000029.06,999970.9254699999,1000008.6749999999,999991.3206625,10989945.965,10990053.987966008,18.597254761919853
1001329.9130000001,998669.4220435,1000070.585,999929.3797075001,1007735.25,992260.882375,1000109.38,999890.56531,1000053.238,999946.735381,1000029.31,999970.675345,999811.0029999999,1000188.8967581729,999972.2779999999,1000027.6752961375,1000008.765,999991.2306175,10989946.340000002,10990053.612778509,20.41990409179347
1001343.5319999999,998655.796234,1000071.622,999928.342189,1000110.37,999889.5748149999,1007797.5,992198.60125,1000054.0980000001,999945.874951,1000030.605,999969.3796975,999972.787,1000027.1660416374,999811.154,1000188.745682673,1000008.86,999991.1355699999,10989946.89,10990053.06250351,22.463905015214046
1001354.905,998644.4175475,1000072.9779999999,999926.9855109999,1007859.25,992136.820375,1000111.5,999888.4442500001,1000054.578,999945.3947109999,1000030.845,999969.1395775,999973.4630000001,1000026.4897036373,999811.4249999999,1000188.474547173,1000008.9700000001,999991.025515,10989947.459999999,10990052.49221851,24.825291229162673
