household0,,household1,,household2,,household3,,household4,,household5,,household6,,household7,,household8,,household9,,poolPrice
1000240.53,999752.0041216175,1000011.249,999988.5666233933,1000819,999153.1539629339,1000011.902,999987.6962615345,1000006.6479999999,999993.0967921237,1000003.01,999996.8793724269,999990.7220000001,1000009.8041101355,999976.253,1000025.0420773263,1000001.05,999998.9152688504,10989989.34,10990011.240848225,1.064463660812108
1000276.2799999999,999713.8893436514,1000011.728,999988.0553787319,1000911,999054.6853645861,1000013.298,999986.197872272,1000007.112,999992.5987320507,1000003.22,999996.6539526972,1000001.13,999998.8294303282,999988.647,1000012.0291095235,999971.335,1000030.3145012171,10989987.085,10990013.657844447,1.0723012542612183
1000308.28,999679.525195678,1000011.739,999988.0435545715,1001026.75,998929.8241491632,1000014.679,999984.7028489142,1000007.5,999992.1786738775,1000003.48,999996.3724648574,999986.824,1000014.0006825308,999965.632,1000036.480952087,1000001.215,999998.737446668,10989984.805,10990016.122540684,1.081472515080656
1000340.286,999644.8604870798,1000011.767,999988.0131990066,1001197.25,998744.0144160287,1000015.754,999983.5251581451,1000007.888,999991.753590609,1000004.0800000001,999995.7150996882,999985.5179999999,1000015.4300330591,1000001.335,999998.6060243774,999960.2779999999,1000042.3396570815,10989982.870000001,10990018.239489853,1.0945126919713146
1000368.2799999999,999614.1790615588,1000008.26,999991.3421046641,1001331.75,998595.8634464323,1000016.839,999982.3250446718,1000011.907,999987.8596265533,1000004.6,999995.1398884779,999984.4280000001,1000016.6344288823,999955.346,1000047.7887569285,1000001.4,999998.534148336,10989981.315,10990019.957188947,1.1051290425039937
1000395.03,999584.5776987271,1000012.017,999987.7378005297,1001487.7500000001,998422.2568727171,1000018.3879999999,999980.5928071962,1000008.709,999990.8399595625,999950.87,1000052.788775337,999983.292,1000017.903632989,1000005.25,999994.412927619,1000001.5399999999,999998.3776227144,10989980.33,10990021.057329295,1.1174181198140198
1000412.53,999565.0024985339,1001636.25,998255.2879289014,1000012.138,999987.6023780929,1000019.354,999979.5016115009,1000009.073,999990.428767349,1000006.03,999993.5317700718,999982.5920000001,1000018.693627197,999947.658,1000056.4132790894,1000001.605,999998.3042088603,10989980.015,10990021.412711998,1.1288596303387362
1000433.03,999541.8345262483,1001786.25,998084.8564752362,1000012.6510000001,999987.022234216,1000020.851,999977.7926405449,1000006.23,999993.3033970948,1000011.971,999987.1199637641,999982.652,1000018.6251090412,999947.2670000001,1000056.8593011384,1000001.735,999998.1557679658,10989980.56,10990020.79038895,1.1413259685770345
1000456.53,999514.9802098447,1000013.404,999986.1610996216,1001930.4500000001,997919.1967428393,1000021.874,999976.612027698,1000013.638,999985.1959674982,1000006.56,999992.9224980742,999982.968,1000018.2603619593,1000001.81,999998.0691969584,999947.308,1000056.8119423783,10989981.245,10990019.999688178,1.1537557033077812
1000476.28,999492.1679680119,1000014.991,999983.620151221,1000014.8920000001,999984.4412353879,1002049,997781.6542423426,1000022.946,999975.3635830657,1000006.7699999999,999992.6779025323,999984.123,1000016.9150284453,999947.4859999999,1000056.6046008574,10989981.985000001,10990019.137676116,1000001.9099999999,999997.9527119343,1.1643262536289105
1000493.78,999471.7707903201,1000017.081,999981.8882507695,1002116.25,997703.0493934089,1000024.075,999974.0410959767,1000015.645,999982.8540259419,999984.8380000001,1000016.0774001554,1000006.93,999992.4904664346,999947.6440000001,1000056.419497455,1000002.015,999997.8296991541,10989982.7,10990018.29999589,1.1710217840420678
1000513.5299999999,999448.6170535693,1000020.622,999977.7339233382,1002181.25,997626.624790816,1000025.235,999972.674341717,1000016.1699999999,999982.235418679,1000007.07,999992.3255010102,999985.223,1000015.6237376671,999947.803,1000056.2321374988,1000002.1050000001,999997.7236455092,10989983.360000001,10990017.522250619,1.1778377371989346
1000023.247,999974.636308058,1000026.4630000001,999971.2189878135,1000533.78,999424.7385445655,1000016.513,999981.828894742,1002247,997548.8678038049,1000007.21,999992.1595703171,999985.5229999999,1000015.2681669089,999947.982,1000056.0199770394,1000002.215,999997.5932663719,10989983.805,10990016.994798413,1.1847103210218894
1000025.0889999999,999972.4499254028,1000554.78,999399.830514339,1000016.83,999981.4510037315,1002312.25,997471.2524712255,1000007.31,999992.0403602067,1000027.565,999969.9053695239,999985.822,1000014.911724132,999948.13,1000055.8435413035,1000002.3,999997.491934282,10989984.025,10990016.732524564,1.19156646288407
1000576.78,999373.5844854186,1002370.25,997401.8735379536,1000026.758,999970.4572978731,1000028.7230000001,999968.5175555542,1000017.1290000001,999981.0926481504,1000007.37,999991.9684485601,999986.093,1000014.586919748,999948.314,1000055.6230066965,1000002.395,999997.3780702868,10989984.28,10990016.4268862,1.197992622923653
1000595.03,999351.6973841859,1002429,997331.2330065519,1000028.4550000001,999968.4207946615,1000029.815,999967.2020173536,1000017.462,999980.6914629041,1000007.46,999991.8600186406,999986.343,1000014.2857222358,999948.4650000001,1000055.441081054,1000002.495,999997.257588757,10989984.540000001,10990016.113630598,1.2042371939121612
1000610.53,999333.013067244,1000030.154,999966.3716193533,1002486,997262.3549183658,1000031.014,999965.7504431225,1000017.777,999980.3100882649,1000007.61,999991.6784089482,999986.582,1000013.9963538322,999948.642,1000055.226776058,1000002.58,999997.1546730595,10989984.75,10990015.85936587,1.2101875223199017
1000626.53,999313.6303938624,1000031.814,999964.3595217715,1000031.9709999999,999964.5859889293,1000018.11,999979.9048851228,1002544.25,997191.6130707717,1000007.7899999999,999991.4593765928,999986.8779999999,1000013.6361617537,999948.795,1000055.0405929924,1000002.685,999997.0268993024,10989984.975000001,10990015.585562043,1.2163065901346606
1000643.2799999999,999293.2360383125,1002602,997121.1222698325,1000033.198,999962.6734121704,1000032.92,999963.4254181474,1000018.5580000001,999979.3569828724,1000008.0099999999,999991.1903116307,999987.203,1000013.2386724078,999948.881,1000054.9353975747,1000002.77,999996.9229385906,10989985.795,10990014.58261755,1.2225242673774332
1000658.03,999275.1861681123,1000033.9890000001,999961.7049621,1002661.5,997048.1316859456,1000033.83,999962.3069016519,1000008.7,999990.3421168244,1000019.3720000001,999978.3564077166,999948.779,1000055.0606546904,999987.608,1000012.7408012329,1000002.875,999996.7938595955,10989986.344999999,10990013.906475103,1.2287574841680602
1000680.2799999999,999247.8128717759,1000034.095,999961.5744597368,1000034.75,999961.1682156826,1002742.5,996948.1447235332,1000020.672,999976.7472785559,1000009.15,999989.7850788138,999988.328,1000011.8495064409,999948.627,1000055.2486200132,1000002.97,999996.6762562405,10989986.435,10990013.795035986,1.2373224858762393
1000700.28,999223.0379070293,1002854.75,996808.4930414602,1000035.611,999960.0930686904,1000021.35,999975.9006044854,1000034.15,999961.5062840263,1000009.3,999989.5977564653,999989.03,1000010.9726274668,999947.562,1000056.577300996,1000003.06,999996.5638646156,10989986.014999999,10990014.31900048,1.2481411243989733
1000717.0299999999,999202.1096204672,1000021.73,999975.4220834578,1002964.5,996670.7959641682,1000034.15,999961.5062840263,1000009.56,999989.2703404548,1000036.5950000001,999958.8540066261,999988.463,1000011.6858890667,999945.791,1000058.8050856886,10989985.3,10990015.218286505,1000003.1649999999,999996.4316576419,1.2584300244633577
1000736.78,999177.2270553752,1003077.5,996527.8062454019,1000034.15,999961.5062840263,1000038.686,999956.1980115147,1000022.051,999975.0143157331,1000010.6499999999,999987.8856441374,999987.939,1000012.3507926052,999943.983,1000061.0994743728,1000003.23,999996.349093566,10989984.76,10990015.903456539,1.269539251721712
1000761.2799999999,999146.0826132122,1003227,996336.6640677265,1000034.15,999961.5062840263,1000022.3620000001,999974.6146678654,1000040.318,999954.1009592668,1000010.78,999987.7185863128,999987.224,1000013.268674701,999941.7170000001,1000064.0081668631,1000003.37,999996.1692191166,10989984.025,10990016.846796634,1.2841187406324304
1003372,996149.2391965785,1000780.03,999121.9783493591,1000034.15,999961.5062840263,1000041.849,999952.1123314672,1000022.721,999974.1483305574,1000010.95,999987.497754162,999985.998,1000014.8596167894,999938.413,1000068.295017134,1000003.43,999996.0913013142,10989982.54,10990018.773243684,1.2978550592462001
1000796.53,999100.5412325023,1000034.15,999961.5062840263,1003525.5,995948.6714338099,1000042.803,999950.8593436179,1000023.071,999973.6886188794,1000011.2799999999,999987.0643018308,999986.052,1000014.7885101208,999937.174,1000069.9207637665,1000003.565,999995.9139912365,10989982.37,10990018.996234044,1.312742582303876
1000808.78,999084.4454793567,1000034.15,999961.5062840263,1003664,995765.7656643116,1000043.701,999949.6678503666,1000023.471,999973.15786368,1000011.4,999986.9050724779,999984.668,1000016.6230420956,999933.0869999999,1000075.3372012228,1000003.63,999995.8277732804,10989980.584999999,10990021.361408757,1.3256105606125401
1000816.78,999073.8324296224,1003811,995569.726299754,1000034.15,999961.5062840263,1000045.413,999947.3732126076,1000011.99,999986.1141436727,999983.867,1000017.6956139042,1000024.867,999971.2865717048,999929.703,1000079.8684391521,1000003.7350000001,999995.6870513713,10989980.01,10990022.130670592,1.3394914658725976
1000844.7799999999,999036.2722699895,1003948,995384.9161998434,1000034.15,999961.5062840263,1000047.2010000001,999944.9498243654,1000025.379,999970.5925716598,1000012.8800000001,999984.9077187463,999983.797,1000017.790205909,999927.723,1000082.5496014977,1000003.835,999995.5515123733,10989979.625000002,10990022.651955694,1.354681692772701
1000859.905,999015.7618906547,1000049.043,999942.4279903542,1000034.15,999961.5062840263,1004079.25,995206.0410887118,1000025.76,999970.0709147921,1000013.4500000001,999984.127261782,999984.088,1000017.391551939,999924.922,1000086.3807458872,1000003.905,999995.4556811578,10989979.174999999,10990023.267362548,1.36829430150445
1000866.78,999006.3479467386,1004201.25,995038.2449886819,1000034.2019999999,999961.4350634727,1000050.601,999940.2760384303,1000026.725,999968.7379148368,1000013.77,999983.6852111584,999984.503,1000016.8182323283,999923.9619999999,1000087.7055812946,1000004.04,999995.2691951226,10989979.64,10990022.624994691,1.380738303416497
1000878.405,998990.2824116953,1004329,994860.8385176382,1000034.8139999999,999960.5889343907,1000051.4630000001,999939.0736535368,1000027.838,999967.185309506,1000014.05,999983.2945998029,999985.123,1000015.9532802624,999923.823,1000087.8992725685,1000004.1000000001,999995.1854889196,10989980.455,10990021.487951031,1.394487687145137
1000887.28,998977.8963439495,1004406.0000000001,994753.0412787552,1000036.812,999957.7994499567,1000052.4530000001,999937.683938426,1000028.624,999966.0818919465,1000014.32,999982.9155493487,999986.118,1000014.5563478393,999924.008,1000087.6395307797,1000004.24,999994.9889253493,10989981.215,10990020.42085833,1.4034046704831307
1000893.78,998968.7675939882,1000039.0210000001,999954.6961415713,1000053.583,999936.0886169454,1004475.2499999999,994655.5137457969,1000029.1379999999,999965.3561909309,999987.313,1000012.8690080643,1000014.79,999982.2519478799,1000004.305,999994.8971403983,999924.1549999999,1000087.4319571139,10989982.014999999,10990019.291163396,1.4114522561389418
1000901.28,998958.1736447659,1000054.7159999999,999934.4797712524,1000041.542,999951.1339198857,1004544,994558.1271195356,1000029.51,999964.827927886,1000014.9199999999,999982.0673365926,999989.033,1000010.4263010578,999924.3319999999,1000087.1805688787,1000004.425,999994.72670593,10989983.309999999,10990017.45180061,1.4197117067115237
1000907.405,998949.4717029096,1000055.883,999932.813165101,1000029.86,999964.3280623158,1000043.8369999999,999947.8723971177,1004612.25,994460.8947275269,1000015.0900000001,999981.824540326,999989.608,1000009.6050569832,999924.49,1000086.9548995004,1000004.51,999994.6053004852,10989983.725000001,10990016.85904601,1.427631269876932
1000913.78,998940.3639713911,1000045.9500000001,999944.852733559,1004680.5,994363.1186692901,1000057.036,999931.1573352453,1000030.173,999963.8785381105,1000015.1599999999,999981.7240064049,999990.1229999999,1000008.865399381,999924.643,1000086.7351514108,1000004.595,999994.4832171935,10989983.895,10990016.61487724,1.4355776520040704
1000926.78,998921.683609861,1000047.517,999942.5998797651,1004741.4999999999,994275.2267901008,1000058.163,999929.5299465037,1000030.5,999963.4063257355,1000015.27,999981.5651557625,999990.712,1000008.014805477,999924.813,1000086.4896423685,1000004.7100000001,999994.3171358816,10989984.13,10990016.275489511,1.4434933041753248
1000934.78,998910.1266364937,1004803.2500000001,994185.7918615078,1000049.116,999940.2891491345,1000059.2930000001,999927.8896925098,1000030.85,999962.8982559348,1000015.41,999981.3619243288,999991.233,1000007.2584765776,999924.963,1000086.2718841712,1000004.7749999999,999994.2227732803,10989984.450000001,10990015.810928859,1.4510429150772608
1000941.28,998900.6879774429,1000050.738,999937.9331655214,1004862.25,994099.9096192411,1000060.456,999926.193190967,1000031.1919999999,999962.399344145,1000015.49,999981.2452180749,999991.5430000001,1000006.8062336057,999925.1420000001,1000086.0107458099,1000004.91,999994.0258231671,10989984.780000001,10990015.32948733,1.4582016483349864
1000052.2919999999,999935.6646592069,1000061.373,999924.8488920808,1004920.75,994014.3303897288,1000948.78,998889.7430940281,1000031.578,999961.8334517324,1000015.61,999981.0692898162,999991.7320000001,1000006.529143563,999925.2760000001,1000085.8142881859,1000004.975,999993.930525886,10989985.03,10990014.962955233,1.46540868084797
1000955.28,998880.210978599,1000053.597,999933.7503739559,1004978.75,993929.071759455,1000062.306,999923.4745313406,1000032.1610000001,999960.9746141311,1000016.26,999980.1117102222,999991.808,1000006.417164272,999925.222,1000085.8937459064,10989984.875,10990015.191027835,1000005.1,999993.7463706032,1.472496333085861
1000961.28,998871.3696980438,1000054.8720000001,999931.8711159113,1000032.602,999960.3219008215,1000016.5,999979.756483477,999991.718,1000006.5500052611,999924.983,1000086.2471368092,1000063.681,999921.4395591356,1005035,993845.9934529214,10989984.57,10990015.641853474,1000005.1699999999,999993.642764086,1.479324982301613
1000976.405,998848.9716541114,1000055.1179999999,999931.5066241587,1000033.068,999959.628302139,1005096.75,993754.2975089229,1000065.13,999919.2830017554,1000017.1299999999,999978.8187489745,999990.503,1000008.3566335238,999923.617,1000088.278122047,1000005.265,999993.5013820804,10989983.33,10990017.485341335,1.4873612128115665
1000984.405,998837.0634126279,1000055.1259999999,999931.4947125097,1000066.0210000001,999917.9477734071,1005186.25,993620.6084499124,1000033.76,999958.5912309303,1000017.65,999978.0394130527,999988.563,1000011.2611029521,999920.178,1000093.4258259023,1000005.37,999993.3440733014,10989981.065,10990020.87506336,1.4971927461930319
1000989.905,998828.823111287,1000055.1259999999,999931.4947125097,1005279.4999999999,993480.4017736306,1000066.921,999916.5899896971,1000017.84,999977.7527394316,1000034.689,999957.1896042174,999986.143,1000014.9084786886,999914.952,1000101.3001842869,1000005.4349999999,999993.2460537517,10989977.965000002,10990025.544661358,1.5069071062948114
1000997.2799999999,998817.7011660684,1005408.5,993284.9035690158,1000068.154,999914.7125970873,1000055.1259999999,999931.4947125097,1000036.502,999954.4287871792,1000017.98,999977.5395338808,999983.757,1000018.5381851518,999909.797,1000109.1401011801,1000005.57,999993.0405726103,10989975.715,10990028.9656029,1.521082075801686
1001009.2799999999,998799.4311365292,1000055.1259999999,999931.4947125097,1000069.819,999912.1575777757,1005510.5,993128.9662695981,1000036.971,999953.7090293308,1000018.11,999977.3400231058,999981.024,1000022.7279106061,999903.632,1000118.5881216889,1000005.63,999992.9485494773,10989972.61,10990033.722516509,1.5326106885937911
1001015.28,998790.2288729243,1005621.75,992957.6125962152,1000055.1259999999,999931.4947125097,1000037.393,999953.0563309417,1000071.215,999909.9985573203,1000018.1799999999,999977.2317536607,999978.944,1000025.9414570325,999895.8849999999,1000130.5533272957,1000005.7649999999,999992.7398918857,10989970.215,10990037.42025378,1.544577696202933
1001038.03,998755.0430283311,1000055.1259999999,999931.4947125097,1005741.25,992771.8284067765,1000037.8130000001,999952.400434068,1000072.5959999999,999907.84204805,1000018.74,999976.3571931374,999976.543,1000029.6870894913,999889.468,1000140.5609383637,1000005.835,999992.6306397972,10989968.15,10990040.63973508,1.5597325491543013
1001047.155,998740.7985989335,1000055.1259999999,999931.4947125097,1005867.5,992573.7673518796,1000073.671,999906.1476936043,1000038.1900000001,999951.8061961874,1000019.09,999975.805498664,999973.853,1000033.9226545272,999882.436,1000151.6292866453,1000005.9450000001,999992.4573710153,10989966.254999999,10990043.621505475,1.5741707189947485
1001053.1549999999,998731.3467685225,1000055.1259999999,999931.4947125097,1005967,992416.41457335,1000074.756,999904.4254694799,1000038.563,999951.2141001963,1000019.24,999975.5673857625,999973.124,1000035.0781946129,999875.898,1000161.9944651321,1000006.04,999992.3066456197,10989964.785,10990045.95133405,1.5856238802231237
1001060.53,998719.6437628627,1000055.1259999999,999931.4947125097,1000076.3049999999,999901.948803651,1006064.75,992260.6965340895,1000039.01,999950.4993478134,999972.118,1000036.6850514322,1000019.3800000001,999975.3435210905,999870.5719999999,1000170.5001411493,1000006.12,999992.1787818543,10989963.97,10990047.252609147,1.5974066871009822
1001067.1549999999,998709.0530553818,1000055.1379999999,999931.4755246271,1000077.271,999900.3924479528,999971.708,1000037.3448265262,1006166.25,992097.7868285663,999866.978,1000176.2844522907,1000006.25,999991.9693729271,10989963.72,10990047.654914422,1000039.4,999949.8709737845,1000019.9700000001,999974.3928693471,1.6100107556074508
1001073.53,998698.7816719365,1000055.189,999931.3933339318,1006266.7500000001,991935.2152903801,1000078.768,999897.9616438891,1000039.8400000001,999949.1564573596,1000020.65,999973.2885705465,999972.167,1000036.5993266206,999865.693,1000178.3691914061,1000006.3150000001,999991.8638185235,10989963.98,10990047.232683575,1.6231377782415641
1001086.155,998678.2696502766,1000055.493,999930.8991823057,1006349.0000000001,991801.1047837946,1000040.328,999948.3582357464,1000079.791,999896.288417435,1000021.36,999972.1271714297,999972.8879999999,1000035.4198707964,999865.634,1000178.465505267,1000006.44,999991.6593303157,10989965,10990045.563988257,1.6352206882842681
1000055.972,999930.1149847194,1000080.863,999894.5242749107,1006417.2500000001,991689.0805065774,1001095.03,998663.7449834282,1000040.95,999947.3345729954,1000022.1,999970.9092466896,999974.4330000001,1000032.876823191,999865.802,1000178.1889619076,1000006.515,999991.5358723318,10989965.61,10990044.559837485,1.64536384722738
1001105.03,998647.2769325366,1000056.9369999999,999928.5251629243,1006477,991590.4182667804,1000041.478,999946.4606585945,1000081.992,999892.655737448,1000022.46,999970.3133760311,999976.328,1000029.7399598276,999866.0070000001,1000177.8495910034,1000006.625,999991.3537687103,10989966.209999999,10990043.566518437,1.654741797482285
1001112.532,998634.8533419102,1000058.4619999999,999925.9988471456,1006537,991490.7912820483,1000083.1520000001,999890.7251659186,1000041.9419999999,999945.6883826118,1000022.5800000001,999970.1136450779,999977.7329999999,1000027.4013085504,999866.344,1000177.2886106876,1000006.715,999991.2039495921,10989966.66,10990042.817407567,1.6638871792810317
1001119.1549999999,998623.8251483132,1006596.5,991391.4565286717,1000084.38,999888.6703145577,1000059.9400000001,999923.53702322,1000042.289,999945.1077018648,1000022.87,999969.6283382209,999978.528,1000026.0708437024,999866.543,1000176.9555635516,1000006.815,999991.0365873269,10989966.935,10990042.357154801,1.6728274427371728
1001125.53,998613.152964525,1006656,991291.5893011404,1000061.398,999921.0955076169,1000085.482,999886.8164158494,1000042.602,999944.5811125023,1000023.0199999999,999969.3759746642,999980.193,1000023.2694151498,999866.747,1000176.6123010941,1000006.92,999990.8599060475,10989967.19,10990041.928065827,1.6818772163268398
1001139.53,998589.58237895,1000062.8659999999,999918.6225105125,1006715.5,991191.1226939735,1000086.64,999884.8565984016,1000042.94,999944.0090433796,1000023.15,999969.1559441563,999981.708,1000020.7050528002,999866.901,1000176.3516166654,1000007.015,999990.6990926991,10989967.440000001,10990041.504867245,1.6919644712545536
1001148.1630000001,998574.963539314,1006774.5,991090.94442807,1000064.378,999916.061149335,1000043.28,999943.4303881732,1000087.732,999882.9981956804,1000023.2200000001,999969.0368073952,999982.308,1000019.6838544307,999867.091,1000176.0282274234,1000007.115,999990.5288859496,10989967.65,10990041.147428839,1.7012506764651152
1001154.532,998564.1202184578,1006834.25,990988.9500349703,1000065.859,999913.5389676831,1000088.931,999880.9467021091,1000043.62,999942.8486125882,1000023.3099999999,999968.8828054396,999982.853,1000018.7512643544,999867.2479999999,1000175.7595658114,1000007.215,999990.3577622194,10989967.895,10990040.72817016,1.710420759903956
1001162.036,998551.2751122469,1006894.4999999999,990885.5363029846,1000089.8879999999,999879.3002361538,1000067.2980000001,999911.074889699,1000043.9909999999,999942.210294906,1000023.455,999968.6333232346,999983.158,1000018.2264823721,999867.4130000001,1000175.4756622376,1000007.295,999990.2201107066,10989968.15,10990040.289400317,1.719822984995679
1001168.0360000001,998540.9486355908,1000068.5270000001,999908.9590956527,1006954.25,990782.4317573016,1000090.837,999877.658815075,1000044.379,999941.5391630137,1000023.93,999967.8116782808,999983.257,1000018.0552304807,999867.331,1000175.6173448506,1000007.4149999999,999990.012532217,10989968.12,10990040.341200052,1.7289602660260015
1001174.532,998529.7088828257,1000069.2980000001,999907.6246937066,1000044.957,999940.5342450485,1007011.5000000001,990683.1248839744,1000091.747,999876.0767686706,1000024.4450000001,999966.9162551165,999983.304,1000017.9729388624,999867.068,1000176.0740936707,1000007.48,999989.8995169962,10989967.760000002,10990040.966393685,1.737782855681045
1001187.53,998507.0985430842,1007066,990588.0729091455,1000069.3289999999,999907.5707413087,1000092.667,999874.4687795335,1000045.508,999939.5711445471,1000024.61,999966.6278413471,999983.573,1000017.501915155,999865.5950000001,1000178.6461926674,1000007.615,999989.6635613423,10989966.515,10990043.140161425,1.7467869846876656
1001197.163,998490.2570521238,1000069.3289999999,999907.5707413087,1007123.75,990486.8438973904,1000093.5279999999,999872.956114175,1000046.02,999938.671579008,1000024.76,999966.364289985,999982.429,1000019.5097949613,999862.522,1000184.0389961903,1000007.68,999989.5493921643,10989964.38,10990046.886131912,1.755284748055688
1001202.655,998480.6101529184,1000069.3289999999,999907.5707413087,1007180.2499999999,990387.360322723,1000094.5120000001,999871.2196415864,1000046.48,999937.8597677768,1000024.9349999999,999966.0554411282,999981.289,1000021.5194078415,999857.636,1000192.6510990044,1000007.7949999999,999989.3465271447,10989961.479999999,10990051.996193558,1.7627724280586636
1001210.538,998466.7030078196,1007232,990295.8511048071,1000096.603,999867.5143797302,1000069.3289999999,999907.5707413087,1000047.527,999936.004251934,999980.5830000001,1000022.7691194573,1000025.13,999965.7098412192,999851.252,1000203.9508564981,1000007.88,999989.1959625992,10989958.524999999,10990057.22471094,1.7700606453258332
1001219.03,998451.6591602769,1000069.3289999999,999907.5707413087,1007288,990196.3954490214,1000098.235,999864.6094328016,1000048.243,999934.7296607781,1000025.57,999964.9265375421,999846.471,1000212.451453271,999979.432,1000024.8156216439,1000007.9600000001,999989.0536068276,10989955.35,10990062.8681284,1.7781224981442814
1001228.536,998434.7415971386,1000099.7660000001,999861.8726863945,1007339,990105.4172319182,1000069.3289999999,999907.5707413087,1000048.9,999933.5551366844,1000025.8450000001,999964.4348999326,999976.612,1000029.8516027423,999839.6170000001,1000224.6867555884,1000008.085,999988.8303008244,10989952.27,10990068.364255054,1.7851337198841124
1001242.5380000001,998409.7199504077,1007389.5,990014.945160551,1000100.72,999860.1601208007,1000049.3099999999,999932.8190890306,1000069.3289999999,999907.5707413087,1000026.725,999962.8550103933,999974.348,1000033.9119458469,999832.274,1000237.8510098244,1000008.15,999988.7136880112,10989949.649999999,10990073.05948145,1.7927829317981046
1001257.0299999999,998383.7111721446,1000069.3289999999,999907.5707413087,1000101.6179999999,999858.5407491513,1000049.73,999932.0616599264,1000027.43,999961.5835553069,1007442.75,989919.1229383224,999973.998,1000034.5419282074,999825.6229999999,1000249.8308568664,1000008.29,999988.4613310142,10989947.72,10990076.534682238,1.8013857836981024
1001270.0299999999,998360.2694716209,1000069.3289999999,999907.5707413087,1000103.33,999855.4387113972,1007496.75,989821.4926465341,1000050.4469999999,999930.7623760591,1000027.73,999961.0399001006,999972.897,1000036.5349612836,999819.89,1000260.2066057025,1000008.35,999988.3526569701,10989946.32,10990079.067742452,1.8101335082770285
1001284.911,998333.303598165,1007553,989719.2755317765,1000050.959,999929.8297548261,1000069.3289999999,999907.5707413087,1000105.118,999852.1821191362,1000028.335,999959.9378283265,999971.983,1000038.1979687621,999815.588,1000268.03361717,1000008.485,999988.1068342642,10989945.59,10990080.39562832,1.819903682703055
1001298.1630000001,998309.1615382625,1000069.3369999999,999907.5561595323,1007612.2500000001,989611.0257299466,1000106.96,999848.8086377126,999972.157,1000037.8782899654,1000028.875,999958.9487319324,1000051.4,999929.0220241654,999812.678,1000273.3579954206,1000008.56,999987.9694861937,10989945.805,10990080.001462616,1.8304290338356948
